CtNumero,NU_ProcessoLicitacao,CtVigenciaInicio,CtVigenciaTermino2,Tempo,OrNome,Credor,ObNome,CtValorTotal,Textbox7,CtValorTotal1
0888/2022,27.000.003262.2022,27/12/2022,28/04/2023,4,SEDH - 27.0001,11.118.769/0001-25 - BRILT COMÉRCIO E SERVIÇOS LTDA,MATERIAL PERMANENTE,"22.666,00",6.906 CONTRATOS,"10.826.765.409,86"
0006/2022,,22/12/2022,21/12/2023,12,CGE - 11.0001 ,144.788.474-44 - NÉLIDA ORQUÍDIA FRAZÃO FERREIRA,BOLSISTA,"14.544,00",6.906 CONTRATOS,"10.826.765.409,86"
0019/2022,21.901.000212.2022,21/12/2022,21/12/2027,60,EMPREENDER - 77.0001,09.189.499/0001-00 - COMPANHIA DE PROCESSAMENTO DE DADOS DA  PARAIBA - CODATA,SERVIÇO ESPECIALIZADO,"342.900,00",6.906 CONTRATOS,"10.826.765.409,86"
0021/2022,,21/12/2022,20/12/2025,36,SEAD - 19.0001,08.916.645/0001-80 - PREFEITURA MUNICIPAL DE CONDE,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0024/2022,29.204.000338.2022,21/12/2022,26/09/2023,9,EPC - 29.0401,03.888.008/0001-24 - TECPEL IMPORTAÇÃO E DISTRIBUIÇÃO DE PAPEIS LTDA,MATERIAL DE USO ESPECÍFICO,"1.100.376,00",6.906 CONTRATOS,"10.826.765.409,86"
0056/2022,19.000.003317.2020,22/12/2022,22/12/2023,12,FUNDAC - 27.0101,27.183.604/0001-77 - TECBOL LTDA,MATERIAL ESPORTIVO,"26.602,80",6.906 CONTRATOS,"10.826.765.409,86"
0062/2022,19.000.010622.2021,22/12/2022,18/09/2023,9,SEE - 22.0001,04.602.789/0001-01 - DATEN TECNOLOGIA LTDA,AQUISIÇÃO DE BENS MÓVEIS,"33.159.510,60",6.906 CONTRATOS,"10.826.765.409,86"
0086/2022,30.000.002087.2022,22/12/2022,21/12/2023,12,SEAD - 19.0001,08.704.413/0006-73 - PARÓQUIA NOSSA SENHORA DO ROSÁRIO,LOCAÇÃO DE BENS IMÓVEIS,"115.505,04",6.906 CONTRATOS,"10.826.765.409,86"
0087/2022,30.000.011871.2022,22/12/2022,21/12/2023,12,SEAD - 19.0001,08.298.416/0001-40 - DIOCESE DE GUARABIRA,LOCAÇÃO DE BENS IMÓVEIS,"174.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0094/2022,26.000.000160.2022,21/12/2022,19/06/2023,6,SEDS - 26.0001,34.071.766/0001-89 - CONSTRUTEC CONSTRUCOES E SERVICOS LTDA,OBRAS DE AMPLIAÇÃO E CONSERVAÇÃO,"104.989,03",6.906 CONTRATOS,"10.826.765.409,86"
0104/2022,25.240.000154.2022,21/12/2022,31/12/2022,0,HCCG - 25.4201,35.334.424/0001-77 - FORTMED COMERCIAL LTDA,MATERIAL MÉDICO-HOSPITALAR,"462.354,20",6.906 CONTRATOS,"10.826.765.409,86"
0106/2022,25.240.000153.2022,21/12/2022,31/12/2022,0,HCCG - 25.4201,"08.160.290/0001-42 - FARMAGUEDES COMÉRCIO DE PRODUTOS FARMACÊUTICOS, MÉDICOS E HOSPITALARES LTDA",MEDICAMENTOS,"777.310,00",6.906 CONTRATOS,"10.826.765.409,86"
0107/2022,25.240.000153.2022,21/12/2022,31/12/2022,0,HCCG - 25.4201,02.977.362/0001-62 - A. COSTA COMÉRCIO ATACADISTA DE PRODUTOS FARMACÊUTICOS LTDA,MEDICAMENTOS,"1.324.957,00",6.906 CONTRATOS,"10.826.765.409,86"
0156/2022,26.201.05812.2022,22/12/2022,22/12/2023,12,DETRAN - 26.0101,42.875.490/0001-10 - EMPRESA PARAIBANA DE COMUNICAÇÃO - EPC,OUTROS SERVIÇOS ESPECIALIZADOS,"100.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0198/2022,25.215.000043.2022,22/12/2022,31/12/2022,0,HEETSHL - 25.1501,07.160.019/0001-44 - VITALE COMÉRCIO S.A.,GÊNEROS ALIMENTÍCIOS / HOSPITAIS,"290.248,00",6.906 CONTRATOS,"10.826.765.409,86"
0425/2022,22.204.009145.2022,22/12/2022,31/12/2022,0,UEPB - 35.0401,37.197.240/0001-38 - GR REPRESENTACOES LTDA - ME,MATERIAL PERMANENTE,"87.965,17",6.906 CONTRATOS,"10.826.765.409,86"
0426/2022,22.204.000031.2022,23/12/2022,31/12/2022,0,UEPB - 35.0401,33.131.079/0007-34 - CARL ZEISS DO BRASIL LTDA,MATERIAL PERMANENTE,"115.286,05",6.906 CONTRATOS,"10.826.765.409,86"
0429/2022,25.000.003555.2022,23/12/2022,20/06/2023,6,SES - 25.0001,29.521.159/0001-33 - HOSPITAL MILAGRES SERVIÇOS DE SAÚDE EIRELI,SERVIÇO DE SAÚDE,"135.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0432/2022,22.204.000205.2022,23/12/2022,31/12/2022,0,UEPB - 35.0401,47.010.566/0001-68 - TECNAL IND. COM. IMP. E EXP. DE EQUIP. P/ LAB.LTDA,MATERIAL PERMANENTE,"767.215,44",6.906 CONTRATOS,"10.826.765.409,86"
0435/2022,25.000.000988.2022,22/12/2022,18/06/2023,6,SES - 25.0001,33.765.573/0001-65 - HOME CARE E CLINICA JK - PRESTAÇÃO DE SERVIÇOS,SERVIÇO ESPECIALIZADO,"108.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0882/2022,27.000.006049.2022,23/12/2022,31/12/2022,0,SEDH - 27.0001,35.753.111/0001-53 - NORD PRODUTOS EM SAÚDE LTDA,MATERIAL DE USO ESPECÍFICO,"20.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0003/2022,19.000.016722.2021,20/12/2022,19/12/2023,12,PROCON - 09.0301,02.491.558/0001-42 - LOCALIZA VEÍCULOS ESPECIAIS S.A,LOCAÇÃO DE VEÍCULOS,"163.500,00",6.906 CONTRATOS,"10.826.765.409,86"
0038/2022,23.901.000107.2022,20/12/2022,31/12/2022,0,FUNESBOM - 57.0001 ,02.655.093/0002-07 - COUTOFLEX INDÚSTRIA DE MANGUEIRAS LTDA,MATERIAL DE CONSUMO,"49.113,60",6.906 CONTRATOS,"10.826.765.409,86"
0068/2022,19.000.033320.2019,20/12/2022,19/03/2023,3,SEE - 22.0001,26.273.355/0001-48 - JOAO L MARANGON,AQUISIÇÃO DE BENS MÓVEIS,"362.652,00",6.906 CONTRATOS,"10.826.765.409,86"
0069/2022,,20/12/2022,20/12/2023,12,SEE - 22.0001,11.837.115/0001-51 -  RBL TECNOLOGIA EDUCACIONAL LTDA,MATERIAL DE USO ESPECÍFICO,"48.588.734,58",6.906 CONTRATOS,"10.826.765.409,86"
0071/2022,19.000.033320.2019,20/12/2022,17/09/2023,9,SEE - 22.0001,08.706.350/0001-80 - INCOMEL - INDUSTRIA DE MOVEIS LTDA,AQUISIÇÃO DE BENS MÓVEIS,"8.115.028,00",6.906 CONTRATOS,"10.826.765.409,86"
0085/2022,30.000.191808.2022,20/12/2022,19/12/2023,12,SEAD - 19.0001,24.282.188/0001-76 - JVR PARTICIPAÇÕES E ADMINISTRAÇÃO LTDA,LOCAÇÃO DE BENS IMÓVEIS,"144.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0101/2022,25.240.000154.2022,20/12/2022,31/12/2022,0,HCCG - 25.4201,"08.160.290/0001-42 - FARMAGUEDES COMÉRCIO DE PRODUTOS FARMACÊUTICOS, MÉDICOS E HOSPITALARES LTDA",MATERIAL MÉDICO-HOSPITALAR,"152.090,30",6.906 CONTRATOS,"10.826.765.409,86"
0102/2022,25.240.000154.2022,20/12/2022,31/12/2022,0,HCCG - 25.4201,"15.218.561/0001-39 - NNMED - DISTRIBUIÇÃO, IMPORTAÇÃO E EXPORTAÇÃO DE MEDICAMENTOS LTDA",MATERIAL MÉDICO-HOSPITALAR,"442.879,40",6.906 CONTRATOS,"10.826.765.409,86"
0108/2022,25.240.000153.2022,21/12/2022,31/12/2022,0,HCCG - 25.4201,"15.218.561/0001-39 - NNMED - DISTRIBUIÇÃO, IMPORTAÇÃO E EXPORTAÇÃO DE MEDICAMENTOS LTDA",MEDICAMENTOS,"701.157,50",6.906 CONTRATOS,"10.826.765.409,86"
0126/2022,26.201.008932.2022,21/12/2022,21/12/2023,12,DETRAN - 26.0101,08.611.665/0001-43 - MARCILIO ILDOSON DE LACERDA - AUTO ESCOLA LÍDER,OUTROS SERVIÇOS ESPECIALIZADOS,"47.284,85",6.906 CONTRATOS,"10.826.765.409,86"
0133/2022,26.201.018453.2022,21/12/2022,20/12/2027,60,DETRAN - 26.0101,141.443.014-00 -  ANTONIO JERONIMO DE ANDRADE MELO,LOCAÇÃO DE BENS IMÓVEIS,"60.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0153/2022,26.201.008499.2022,21/12/2022,20/12/2027,60,DETRAN - 26.0101,087.546.874-89 - KAYO STEFSON FIGUEIREDO ANDRADE,LOCAÇÃO DE BENS IMÓVEIS,"57.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0174/2022,,21/12/2022,21/03/2023,3,SEE - 22.0001,01.612.684/0001-45 - PREFEITURA DE SAO JOSE DE PRINCESA,DOAÇÕES,,6.906 CONTRATOS,"10.826.765.409,86"
0232/2022,22.204.004858.2022,21/12/2022,31/12/2022,0,UEPB - 35.0401,21.062.777/0001-50 - M.K. DE AZEVEDO ARAUJO DUTRA DANTAS EIRELI,MATERIAL PERMANENTE,"112.500,00",6.906 CONTRATOS,"10.826.765.409,86"
0243/2022,31.206.027769.2022,21/12/2022,20/05/2023,5,CAGEPA - 31.0601,44.829.653/0001-53 - ANGOLINI & ANGOLINI LTDA,MATERIAL DE USO ESPECÍFICO,"190.016,30",6.906 CONTRATOS,"10.826.765.409,86"
0244/2022,25.510.022022.2022,21/12/2022,19/06/2023,6,FPGS 25.5101,01.645.409/0003-90 - AUTO SUTURE DO BRASIL LTDA,MATERIAL DE USO ESPECÍFICO,"1.249.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0249/2022,31.206.027769.2022,21/12/2022,20/05/2023,5,CAGEPA - 31.0601,02.064.150/0004-37 - TAF INDÚSTRIA DE PLÁSTICO LTDA,MATERIAL DE USO ESPECÍFICO,"192.213,54",6.906 CONTRATOS,"10.826.765.409,86"
0268/2022,25.510.016029.2022,21/12/2022,17/09/2023,9,FPGS 25.5101,01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRIÇÃO ENTEREAL E PARENTERAL LTDA,GÊNEROS ALIMENTÍCIOS / HOSPITAIS,"123.920,00",6.906 CONTRATOS,"10.826.765.409,86"
0423/2022,22.204.007343.2022,21/12/2022,31/12/2022,0,UEPB - 35.0401,40.820.216/0001-18 - LEONARDO SOUZA FARIAS DE ALBUQUERQUE - ME,MATERIAL PERMANENTE,"15.408,81",6.906 CONTRATOS,"10.826.765.409,86"
0424/2022,22.204.007343.2022,21/12/2022,31/12/2022,0,UEPB - 35.0401,43.684.445/0001-40 - CH3 COMÉRCIO E NEGÓCIOS LTDA – ME,MATERIAL PERMANENTE,"26.938,20",6.906 CONTRATOS,"10.826.765.409,86"
0035/2022,20.000.200569.2022,19/12/2022,18/12/2023,12,SEFAZ - 20.0001,90.400.888/0001-42 - BANCO SANTANDER (BRASIL) S.A.,SERVIÇO ESPECIALIZADO,"1.104.960,00",6.906 CONTRATOS,"10.826.765.409,86"
0051/2022,38.000.000364.2022,19/12/2022,31/12/2022,0,PC - 38.0001,61.418.141/0001-13 - INDÚSTRIA GRÁFICA BRASILEIRA LTDA,MATERIAL DE USO ESPECÍFICO,"33.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0084/2022,30.000.000243.2022,19/12/2022,18/12/2023,12,SEAD - 19.0001,129.117.044-87 - ROBSON NERY DANTAS,LOCAÇÃO DE BENS IMÓVEIS,"72.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0103/2022,25.240.000154.2022,20/12/2022,31/12/2022,0,HCCG - 25.4201,27.985.664/0001-03 - EUROMED COMÉRCIO DE MEDICAMENTOS LTDA,MATERIAL MÉDICO-HOSPITALAR,"110.904,50",6.906 CONTRATOS,"10.826.765.409,86"
0105/2022,25.240.000154.2022,20/12/2022,31/12/2022,0,HCCG - 25.4201,17.227.485/0001-53 - LG PRODUTOS HOSPITALARES LTDA,MATERIAL MÉDICO-HOSPITALAR,"1.327.757,05",6.906 CONTRATOS,"10.826.765.409,86"
0122/2022,31.202.000716.2022,20/12/2022,20/12/2023,12,SUPLAN - 31.0201,09.189.499/0001-00 - COMPANHIA DE PROCESSAMENTO DE DADOS - CODATA,OUTROS SERVIÇOS ESPECIALIZADOS,"41.032,30",6.906 CONTRATOS,"10.826.765.409,86"
0139/2022,,19/12/2022,19/12/2027,60,SES - 25.0001,08.891.830/0001-68 - PREFEITURA MUNICIPAL DE SERRA GRANDE PB,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.906 CONTRATOS,"10.826.765.409,86"
0152/2022,26.201.014857.2022,20/12/2022,19/12/2023,12,DETRAN - 26.0101,33.624.038/0001-94 - REM-PB REMARCAÇÃO E GRAVAÇÃO DE CHASSI E MOTOR EIRELLI,SERVIÇO ESPECIALIZADO,,6.906 CONTRATOS,"10.826.765.409,86"
0163/2022,,20/12/2022,20/03/2023,3,SEE - 22.0001,08.943.268/0001-79 - PREFEITURA MUNICIPAL DE IBIARA,DOAÇÕES,,6.906 CONTRATOS,"10.826.765.409,86"
0194/2022,25.215.000043.2022,19/12/2022,31/12/2022,0,HEETSHL - 25.1501,01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRIÇÃO ENTERAL E PARENTERAL - CENEP LTDA,GÊNEROS ALIMENTÍCIOS / HOSPITAIS,"80.040,00",6.906 CONTRATOS,"10.826.765.409,86"
0208/2022,19.000.006207.2020,19/12/2022,31/12/2022,0,HEETSHL - 25.1501,18.202.203/0001-26 - SUARES DISTRIBUIDORA DE PRODUTOS DE LIMPEZA LTDA,MATERIAL DE LIMPEZA E EMBALAGEM,"10.630,00",6.906 CONTRATOS,"10.826.765.409,86"
0210/2022,19.000.002875.2020,19/12/2022,31/12/2022,0,HEETSHL - 25.1501,22.280.916/0001-85 - NORDESTE POTENCIAL COMERCIO E SERVIÇOS EIRELI,MATERIAL DE LIMPEZA E EMBALAGEM,"15.856,00",6.906 CONTRATOS,"10.826.765.409,86"
0216/2022,25.215.000118.2022,19/12/2022,31/12/2022,0,HEETSHL - 25.1501,44.734.671/0001-51 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,MEDICAMENTOS,"113.770,00",6.906 CONTRATOS,"10.826.765.409,86"
0218/2022,19.000.007988.2021,19/12/2022,31/12/2022,0,HEETSHL - 25.1501,14.425.382/0001-00 - MEDICAL LIFE COMÉRCIO EIRELI  ,MATERIAL MÉDICO-HOSPITALAR,"104.525,00",6.906 CONTRATOS,"10.826.765.409,86"
0219/2022,19.000.007988.2021,19/12/2022,31/12/2022,0,HEETSHL - 25.1501,34.813.172/0001-04 - A F R DISTRIBUIDORA DE PRODUTOS LTDA,MATERIAL MÉDICO-HOSPITALAR,"21.306,60",6.906 CONTRATOS,"10.826.765.409,86"
0230/2022,31.206.005210.2022,19/12/2022,19/02/2024,14,CAGEPA - 31.0601,01.309.949/0001-30 - 1001 SERVIÇOS ENGENHARIA E CONSTRUÇÃO LTDA - EPP,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"1.057.571,79",6.906 CONTRATOS,"10.826.765.409,86"
0248/2022,31.206.027769.2022,20/12/2022,19/05/2023,5,CAGEPA - 31.0601,26.620.282/0001-13 - SANEFOUR ALMEIDA HIDRAÚLICA LTDA,MATERIAL DE USO ESPECÍFICO,"86.497,74",6.906 CONTRATOS,"10.826.765.409,86"
0255/2022,31.206.030123.2022,20/12/2022,20/12/2023,12,CAGEPA - 31.0601,11.757.800/0001-78 - ANDREA GONÇALVES PEREIRA VILAR (BOLANDEIR@RTFILMS – PRODUÇÕES E EVENTOS),PATROCÍNIOS,"160.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0427/2022,22.204.000112.2022,20/12/2022,31/12/2022,0,UEPB - 35.0401,04.506.434/0001-19 - D&R ALAMBIQUES E COBRES LTDA,MATERIAL PERMANENTE,"89.660,00",6.906 CONTRATOS,"10.826.765.409,86"
0429/2022,22.204.003887.2022,20/12/2022,31/12/2022,0,UEPB - 35.0401,00.563.949/0001-08 - INFORSISTEM COMÉRCIO E SERVIÇOS LTDA,MATERIAL PERMANENTE,"24.720,00",6.906 CONTRATOS,"10.826.765.409,86"
0003/2022,,15/12/2022,14/12/2027,60,SEAD - 19.0001,07.894.206/0001-51 - EMTOQUE - ESCOLA DE MÚSICA ,OUTRAS CESSÕES E CONCESSÕES,,6.906 CONTRATOS,"10.826.765.409,86"
0014/2022,23.901.000052.2022,16/12/2022,16/12/2023,12,FUNESBOM - 57.0001 ,07.797.967/0001-95 - NP TECNOLOGIA E GESTÃO DE DADOS LTDA,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"21.730,00",6.906 CONTRATOS,"10.826.765.409,86"
0018/2022,21.901.000066.2022,15/12/2022,15/12/2027,60,EMPREENDER - 77.0001,09.366.790/0001-06 -  EMPRESA PARAIBANA DE COMUNICAÇÃO S.A. - EPC,SERVIÇO ESPECIALIZADO,"180.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0030/2022,20.000.080475.2021,15/12/2022,14/12/2023,12,SEFAZ - 20.0001,10.774.803/0001-57 - CONTRATE SERVIÇOS LTDA-EPP,SERVIÇO DE LIMPEZA E CONSERVAÇÃO,"5.045.085,36",6.906 CONTRATOS,"10.826.765.409,86"
0043/2022,24.000.006469.2022,16/12/2022,31/12/2022,0,SEAP - 24.0001,35.104.506/0001-25 - MOURA DISTRIBUIDORA LTDA,MATERIAL DE EXPEDIENTE,"20.582,50",6.906 CONTRATOS,"10.826.765.409,86"
0049/2022,24.000.006733.2022,16/12/2022,31/12/2022,0,SEAP - 24.0001,47.504.653/0001-71 - CAFAYATE COMÉRCIAL LTDA,MATERIAL DE USO ESPECÍFICO,"29.575,00",6.906 CONTRATOS,"10.826.765.409,86"
0054/2022,38.000.000315.2022,16/12/2022,16/12/2023,12,PC - 38.0001,21.718.973/0001-30 - MULT AR SERVIÇO DE CLIMATIZAÇÃO E MANUTENÇÃO LTDA,OUTROS SERVIÇOS ESPECIALIZADOS,"45.122,00",6.906 CONTRATOS,"10.826.765.409,86"
0059/2022,15.000.000052.2022,18/12/2022,31/12/2022,0,PM/PB - 15.0001,07.400.977/0001-45 - PLANTEK SERVIÇOS LTDA,SERVIÇO ESPECIALIZADO,"172.150,00",6.906 CONTRATOS,"10.826.765.409,86"
0066/2022,19.000.033320.2019,18/12/2022,17/09/2023,9,SEE - 22.0001,28.767.460/0001-69 - PLATIUM INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS EIRELI,AQUISIÇÃO DE BENS MÓVEIS,"2.146.956,00",6.906 CONTRATOS,"10.826.765.409,86"
0067/2022,19.000.033320.2019,18/12/2022,17/03/2023,3,SEE - 22.0001,06.983.736/0001-03 - LABOR INDÚSTRIA DE MÓVEIS PARA ESCRITÓRIO EIRELI,AQUISIÇÃO DE BENS MÓVEIS,"746.186,00",6.906 CONTRATOS,"10.826.765.409,86"
0121/2022,31.202.001840.2022,16/12/2022,10/01/2024,13,SUPLAN - 31.0201,13.351.120/0001-85 - AM ENGENHARIA E CONSTRUÇÕES EIRELI - EPP ,OBRAS,"5.897.103,37",6.906 CONTRATOS,"10.826.765.409,86"
0148/2022,26.201.009028.2022,16/12/2022,15/12/2023,12,DETRAN - 26.0101,11.740.080/0001-38 - CENTRO DE FORMAÇÃO DE CONDUTORES SERTÃO LTDA,SERVIÇO ESPECIALIZADO,"38.011,30",6.906 CONTRATOS,"10.826.765.409,86"
0149/2022,26.201.010955.2022,16/12/2022,15/12/2023,12,DETRAN - 26.0101,14.082.023/0001-05 - CENTRO DE FORMAÇÃO DE CONDUTORES OPÇÃO,SERVIÇO ESPECIALIZADO,"98.406,43",6.906 CONTRATOS,"10.826.765.409,86"
0422/2022,22.204.010404.2022,16/12/2022,31/12/2022,0,UEPB - 35.0401,34.681.531/0001-09 - MARCELO DOUGLAS ANDRADE OLIVEIRA SILVA,SERVIÇO ESPECIALIZADO,"17.200,00",6.906 CONTRATOS,"10.826.765.409,86"
0430/2022,25.000.002024.2022,19/12/2022,18/12/2023,12,SES - 25.0001,07.870.719/0001-22 - EXA ENGENHARIA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"391.699,57",6.906 CONTRATOS,"10.826.765.409,86"
0431/2022,25.000.011610.2022,19/12/2022,17/06/2023,6,SES - 25.0001,10.543.201/0001-99 - KLINIC ASSISTÊNCIA TÉCNICA MÉDICA LTDA - EPP,SERVIÇO ESPECIALIZADO,"58.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0433/2022,25.000.003013.2022,19/12/2022,19/12/2023,12,SES - 25.0001,09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇÃO - EPC,SERVIÇO ESPECIALIZADO,"33.600,00",6.906 CONTRATOS,"10.826.765.409,86"
0715/2022,19.000.002988.2021,19/12/2022,19/03/2023,3,SEDH - 27.0001,09.156.195/0001-38 - ALFAPRINT LOCAÇÕES EIRELI,MATERIAL PERMANENTE,"148.329,00",6.906 CONTRATOS,"10.826.765.409,86"
0793/2022,19.000.011888.2021,19/12/2022,31/12/2022,0,SEDH - 27.0001,16.667.433/0001-35 - VTA MACHADO DE ARRUDA E CIA LTDA,MATERIAL DE EXPEDIENTE,"27.290,00",6.906 CONTRATOS,"10.826.765.409,86"
0876/2022,27.000.006578.2022,16/12/2022,31/12/2022,0,SEDH - 27.0001,00.448.994/0001-03 - CLASSIC VIAGENS E TURISMO - EIRELI,SERVIÇO DE HOSPEDAGEM,"39.190,00",6.906 CONTRATOS,"10.826.765.409,86"
0014/2022,31.000.000640.2022,14/12/2022,14/07/2023,7,SEIRH - 31.0001,40.610.677/0001-66 - GEOTECHNIQUE – CONSULTORIA E ENGENHARIA LTDA,SERVIÇO ESPECIALIZADO,"772.294,11",6.906 CONTRATOS,"10.826.765.409,86"
0017/2022,31.000.7852022.2022,14/12/2022,12/12/2023,12,SEIRH - 31.0001,09.913.177/0001-53 - CONCRETISA CONSTRUTORA EIRELI,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"7.799.465,09",6.906 CONTRATOS,"10.826.765.409,86"
0017/2022,,14/12/2022,14/12/2026,48,EMPREENDER - 77.0001,00.388.838/0001-02 - LOCAVEL LOCAÇÃO DE VEÍCULOS E SERVIÇOS LTDA,SERVIÇO ESPECIALIZADO,"764.499,84",6.906 CONTRATOS,"10.826.765.409,86"
0031/2022,23.901.000072.2022,15/12/2022,15/12/2023,12,FUNESBOM - 57.0001 ,23.484.444/0001-45 - 3F LTDA,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"18.780,00",6.906 CONTRATOS,"10.826.765.409,86"
0034/2022,23.901.000109.2022,15/12/2022,31/12/2022,0,FUNESBOM - 57.0001 ,02.323.033/0001-06 - UNIDAS VEÍCULOS E SERVIÇOS LTDA,AQUISIÇÃO DE VEÍCULOS,"2.008.800,00",6.906 CONTRATOS,"10.826.765.409,86"
0059/2022,19.000.010622.2021,15/12/2022,15/05/2023,5,SEE - 22.0001,"18.828.894/0003-30 - ELTEK DISTRIBUIDORA DE INFORMATICA E ELETRONICOS, IMPORTACAO E EXPORTACAO LTDA",AQUISIÇÃO DE BENS MÓVEIS,"69.290,00",6.906 CONTRATOS,"10.826.765.409,86"
0083/2022,30.000.209863.2022,14/12/2022,13/12/2023,12,SEAD - 19.0001,12.990.849/0001-39 - RR PARTICIPAÇÕES E ADMINISTRAÇÃO LTDA,LOCAÇÃO DE BENS IMÓVEIS,"180.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0084/2022,31.205.007467.2022,14/12/2022,14/08/2023,8,SUDEMA - 34.0101,27.762.169/0001-35 - ENGENHARIA JASPE LTDA,SERVIÇO ESPECIALIZADO,"63.024,99",6.906 CONTRATOS,"10.826.765.409,86"
0085/2022,26.201.008934.2022,14/12/2022,13/12/2023,12,DETRAN - 26.0101,02.914.709/0001-28 - CENTRO DE FORMAÇÃO DE CONDUTORES ANDRADE LTDA,SERVIÇO ESPECIALIZADO,"75.324,52",6.906 CONTRATOS,"10.826.765.409,86"
0088/2022,19.000.002632.2022,15/12/2022,14/12/2025,36,SEAD - 19.0001,04.095.869/0001-18 - NETMAKE SOLUÇÕES EM INFORMÁTICA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"43.675,20",6.906 CONTRATOS,"10.826.765.409,86"
0103/2022,26.000.000516.2022 ,15/12/2022,15/12/2023,12,SEDS - 26.0001,24.560.161/0001-06 - CENTRO DE TECNOLOGIA EM GESTÃO LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"216.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0119/2022,26.201.008939.2022,15/12/2022,13/12/2023,12,DETRAN - 26.0101,03.530.286/0001-05 - CENTRO DE FORMAÇÃO DE CONDUTORES AB SÃO CRISTOVÃO LTDA,SERVIÇO ESPECIALIZADO,"70.183,34",6.906 CONTRATOS,"10.826.765.409,86"
0122/2022,26.201.009378.2022,15/12/2022,14/12/2023,12,DETRAN - 26.0101,03.184.297/0001-80 -  CENTRO DE FORMAÇÃO DE CONDUTORES CRUZ DA MENINA ,SERVIÇO ESPECIALIZADO,"95.486,80",6.906 CONTRATOS,"10.826.765.409,86"
0196/2022,25.215.000043.2022,15/12/2022,31/12/2022,0,HEETSHL - 25.1501,09.074.443/0001-00 - MSA COMÉRCIODE PRODUTOS MÉDICOS E HOSPITALARES LTDA,GÊNEROS ALIMENTÍCIOS / HOSPITAIS,"15.762,51",6.906 CONTRATOS,"10.826.765.409,86"
0197/2022,25.215.000043.2022,15/12/2022,31/12/2022,0,HEETSHL - 25.1501,06.948.769/0001-12 - TECNOCENTER MATERIAIS MÉDICOS HOSPITALARES LTDA,GÊNEROS ALIMENTÍCIOS / HOSPITAIS,"7.653,26",6.906 CONTRATOS,"10.826.765.409,86"
0204/2022,25.215.000085.2022,15/12/2022,31/12/2022,0,HEETSHL - 25.1501,02.368.789/0001-63 - INDUSTRIA DE POLPAS NATURAL SABOR EIRELI,GÊNEROS ALIMENTÍCIOS / HOSPITAIS,"35.120,00",6.906 CONTRATOS,"10.826.765.409,86"
0206/2022,19.000.005793.2020,15/12/2022,31/12/2022,0,HEETSHL - 25.1501,08.958.628/0002-97 - ONCOEXO DIST. DE MEDICAMENTOS LTDA,MEDICAMENTOS,"2.550,00",6.906 CONTRATOS,"10.826.765.409,86"
028//2022,25.000.012330.2022,15/12/2022,13/06/2023,6,SES - 25.0001,18.476.349/0001-60 - GP TRADE COMPANY ELETRONICOS IMPORTAÇÃO,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"9.300,00",6.906 CONTRATOS,"10.826.765.409,86"
0428/2022,22.204.005511.2022,15/12/2022,31/12/2022,0,UEPB - 35.0401,13.225.851/0001-84 - KM JUNIOR EIRELI – ME,MATERIAL PERMANENTE,"116.000,00",6.906 CONTRATOS,"10.826.765.409,86"
0873/2022,19.000.014653.2022,15/12/2022,15/03/2023,3,SEDH - 27.0001,07.526.979/0001-85 - RAIMUNDO ADELMAR FONSECA PIRES - EPP,GÊNEROS ALIMENTÍCIOS,"5.000.000,00",6.906 CONTRATOS,"10.826.765.409,86"
