CtNumero,NU_ProcessoLicitacao,CtVigenciaInicio,CtVigenciaTermino2,Tempo,OrNome,Credor,ObNome,CtValorTotal,Textbox7,CtValorTotal1
0946/2021,22.204.012605.2021,16/12/2021,31/12/2021,0,UEPB - 35.0401,36.121.012/0001-11 - PR CONSTRUÇÕES EIRELI,SERVIÇO ESPECIALIZADO,"50.979,07",6.171 CONTRATOS,"10.208.904.525,07"
0008/2021,19.000.005364.2021,14/12/2021,14/12/2022,12,SEJEL - 07.0001,37.509.784/0001-98 - BIOLAVSEC SERVICOS DE HIGIENIZACAO E IMPERMEABILIZACAO DE MOVEIS LTDA,SERVIÇO ESPECIALIZADO,"1.710,72",6.171 CONTRATOS,"10.208.904.525,07"
0011/2021,,14/12/2021,13/04/2022,4,CEHAP - 31.0401,13.493.236/0001-59 - CONSTRUTORA BRTEC LTDA - EPP,OBRAS,"432.723,11",6.171 CONTRATOS,"10.208.904.525,07"
0022/2021,,14/12/2021,14/08/2023,20,PCOOPERAR - 28.0001,02.735.064/0001-66 - HYDROGEO PROJETOS E SERVIÇOS EIRELLI,OBRAS DE CONSTRUÇÃO E IMPLANTAÇÃO,"10.947.271,96",6.171 CONTRATOS,"10.208.904.525,07"
0028/2021,,14/12/2021,13/12/2024,36,SEAD - 19.0001,08.907.776/0001-00 - POLÍCIA MILITAR DA PARAÍBA,CONCESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.171 CONTRATOS,"10.208.904.525,07"
0030/2021,,14/12/2021,13/12/2026,60,SEAD - 19.0001,08.907.776/0001-00 - POLÍCIA MILITAR DA PARAÍBA,TERMO DE CESSÃO DE USO,,6.171 CONTRATOS,"10.208.904.525,07"
0033/2021,25.234.000028.2021,14/12/2021,31/12/2021,0,LACEN 25.3701,39.409.828/0001-33 - BCLAB COM. V. ART. MED. ORT. P. ACESS. AP. ELET. EIRELI,MATERIAL DA ÁREA DE SAÚDE,"12.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0034/2021,25.234.000028.2021,14/12/2021,31/12/2021,0,LACEN 25.3701,13.324.282/0001-24 - KASVI IMP. DIST. PROD. LABORATÓRIOS LTDA,MATERIAL DA ÁREA DE SAÚDE,"1.456.804,64",6.171 CONTRATOS,"10.208.904.525,07"
0035/2021,25.234.000028.2021,14/12/2021,31/12/2021,0,LACEN 25.3701,08.845.041/0001-90 - BRAZDI IMP. EXP. COM. SERV. PROD. LAB. EIRELI,MATERIAL DA ÁREA DE SAÚDE,"469.050,00",6.171 CONTRATOS,"10.208.904.525,07"
0046/2021,15.201.000620.2021,14/12/2021,31/12/2021,0,IHGER - 15.0101,10.543.201/0001-99 - KLINIC ASSISTÊNCIA TÉCNICA MÉDICA LDTA,SERVIÇOS,"61.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0083/2021,31.901.006078.2021,14/12/2021,31/12/2021,0,FEPAMA - 40.0001,04.602.789/0001-01 - DATEN TECNOLOGIA LTDA,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"348.100,00",6.171 CONTRATOS,"10.208.904.525,07"
0110/2021,31.202.001977.2021,14/12/2021,06/08/2023,20,SUPLAN - 31.0201,07.914.131/0001-23 - GASA ENGENHARIA EIRELI EPP,OBRAS,"552.973,76",6.171 CONTRATOS,"10.208.904.525,07"
0111/2021,31202001178.2021,14/12/2021,07/02/2023,14,SUPLAN - 31.0201,03.693.340/0001-33 - 3M CONSTRUÇÕES LTDA.,OBRAS,"3.250.002,95",6.171 CONTRATOS,"10.208.904.525,07"
0112/2021,31.202.001920.2021,14/12/2021,13/05/2022,5,SUPLAN - 31.0201,27.762.169/0001-35 - ENGENHARIA JASPE LTDA,OBRAS,"154.027,31",6.171 CONTRATOS,"10.208.904.525,07"
0122/2021,19.000.000973.2021,14/12/2021,31/12/2021,0,SEAD - 19.0001,89.237.911/0289-08 - GLOBAL DISTRIBUIÇÃO DE BENS DE CONSUMO LTDA,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"47.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0330/2021,,15/12/2021,13/10/2023,22,CAGEPA - 31.0601,06.927.666/0001-76 - CONSTEM CONSTRUTORA EIRELI,CONSTRUÇÃO E IMPLANTAÇÃO DE REDE DE ESGOTO SANITÁRIO,"2.881.595,64",6.171 CONTRATOS,"10.208.904.525,07"
0428/2021,27.000.003128.2021,15/12/2021,31/12/2021,0,SEDH - 27.0001,13.006.265/0001-49 - EUPA COMÉRCIO E SERVIÇOS EIRELI,MATERIAL PERMANENTE,"407.660,00",6.171 CONTRATOS,"10.208.904.525,07"
0605/2021,25.000.001922.2021,15/12/2021,31/12/2021,0,SES - 25.0001,35.753.111/0001-53 - NORD PRODUTOS EM SAÚDE LTDA,MEDICAMENTOS,"107.788,32",6.171 CONTRATOS,"10.208.904.525,07"
0606/2021,25.000.505541.2021,15/12/2021,13/06/2022,6,SES - 25.0001,29.521.159/0001-33 - HOSPITAL MILAGRES SERVIÇOS DE SAUDE EIRELI,SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"171.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0608/2021,25.239.000295.2021,15/12/2021,14/06/2022,6,HMDJMP - 25.4001,20.650.862/0001-77 - STOCK MED DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA,MEDICAMENTOS,"34.409,00",6.171 CONTRATOS,"10.208.904.525,07"
0611/2021,25.239.000295.2021,15/12/2021,14/06/2022,6,HMDJMP - 25.4001,11.260.846/0001-87 - ANBIOTON IMPORTADORA LTDA,MEDICAMENTOS,"74.320,00",6.171 CONTRATOS,"10.208.904.525,07"
0011/2021,20.000.045161.2021,13/12/2021,12/12/2023,24,SEFAZ - 20.0001,60.746.948/0001-12 - BANCO BRADESCO S/A,SERVIÇO ESPECIALIZADO,"2.209.920,00",6.171 CONTRATOS,"10.208.904.525,07"
0017/2021,,13/12/2021,13/03/2022,3,SEE - 22.0001,08.993.925/0001-92 - PREFEITURA MUNICIPAL DE BARRA DE SANTA ROSA,DOAÇÕES,,6.171 CONTRATOS,"10.208.904.525,07"
0032/2021,25.234.000039.2021,13/12/2021,13/06/2022,6,LACEN 25.3701,25.048.327/0001-64 - DANIELE MAIA SILVA M.E.,SERVIÇOS,"13.619,52",6.171 CONTRATOS,"10.208.904.525,07"
0059/2021,26.201.001460.2021,13/12/2021,12/12/2026,60,DETRAN - 26.0101,18.126.249/0001-03 - FÁCIL PAY S.A.,SERVIÇO ESPECIALIZADO,,6.171 CONTRATOS,"10.208.904.525,07"
0063/2021,31.201.004240.2021,13/12/2021,06/07/2023,19,DER - 31.0101,11.574.829/0001-14 - SIRGA ENGENHARIA E CONTROLE DE QUALIDADE LTDA.,SERVIÇO ESPECIALIZADO NA ÁREA DE SINALIZAÇÃO,"1.449.645,47",6.171 CONTRATOS,"10.208.904.525,07"
0090/2021,31.205.005684.2021,13/12/2021,31/12/2021,0,SUDEMA - 34.0101,09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇÃO S/A - EPC,SERVIÇO GRÁFICO/REPROGRÁFICO E DE ENCADERNAÇÃO,"53.270,00",6.171 CONTRATOS,"10.208.904.525,07"
0124/2021,30.000.029871.2021,13/12/2021,12/12/2022,12,SEAD - 19.0001,950.996.974-53 - FRANCISCA GOMES DE ARAUJO MOTA,LOCAÇÃO DE BENS IMÓVEIS,"103.200,00",6.171 CONTRATOS,"10.208.904.525,07"
0125/2021,30.000.298232.2021,14/12/2021,13/12/2022,12,SEAD - 19.0001,12.727.145/0001-78 - GUARAVES GUARABIRA AVES LTDA,LOCAÇÃO DE BENS IMÓVEIS,"159.600,00",6.171 CONTRATOS,"10.208.904.525,07"
0149/2021,25.216.001792.2021,13/12/2021,13/06/2022,6,HRUECG - 25.1601,20.947.671/0001-71 - ARRUDA PINTO SERVIÇOS DE MANUTENÇÃO DE EQUIPAMENTOS MÉDICOS E HOSPITALARES LTDA,SERVIÇO ESPECIALIZADO,"39.600,00",6.171 CONTRATOS,"10.208.904.525,07"
0262/2021,,14/12/2021,14/12/2022,12,CAGEPA - 31.0601,08.846.230/0001-88 - ASSOCIAÇÃO TECNICO CIENTIFICO ERNESTO LUIZ DE OLIVWIRA JUNIOR,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"123.999,96",6.171 CONTRATOS,"10.208.904.525,07"
0287/2021,31.206.020094.2021,14/12/2021,15/12/2023,24,CAGEPA - 31.0601,09.261.843/0001-16 - FUNDAÇÃO PARQUE TECNOLOGICO DA PARAIBA - PAQTCPB,OUTROS SERVIÇOS ESPECIALIZADOS,"3.830.582,40",6.171 CONTRATOS,"10.208.904.525,07"
0312/2021,31.206.004702.2021,14/12/2021,13/07/2022,7,CAGEPA - 31.0601,08.862.530/0002-31 - TIGRE MATERIAIS  E SOLUÇÕES PARA CONSTRUÇÃO LTDA,MATERIAL DE USO ESPECÍFICO,"64.998,60",6.171 CONTRATOS,"10.208.904.525,07"
0317/2021,31.206.017243.2021,13/12/2021,13/03/2022,3,CAGEPA - 31.0601,21.261.784/0001-81 - MEGGA INSTRUMENTOS DE MEDIÇÃO E CONTROLE LTDA-ME,MATERIAL DE USO ESPECÍFICO,"73.365,71",6.171 CONTRATOS,"10.208.904.525,07"
0336/2021,31.206.025475.2021,14/12/2021,14/12/2022,12,CAGEPA - 31.0601,11.757.800/0001-78 - ANDREA GONÇALVES PEREIRA VILAR (BOLANDEIR@RT FILMS – PRODUCOES E E VENTOS),"SERVIÇO DE PROPAGANDA, PUBLICIDADE E MARKETING","160.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0432/2021,19.000.000751.2021,13/12/2021,28/11/2022,11,SEDH - 27.0001,07.340.993/0001-90 - WEBTRIP AGÊNCIAS DE VIAGENS E TURISMO EIRELI,SERVIÇO ESPECIALIZADO,"200.140,00",6.171 CONTRATOS,"10.208.904.525,07"
0468/2021,19.000.029968.2019,14/12/2021,14/12/2022,12,SEDH - 27.0001,"16.631.594/0001-79 - DROPS BUFFET, EVENTOS E ESCOLA GASTRONÔMICA EIRELI",EVENTOS,"220.140,00",6.171 CONTRATOS,"10.208.904.525,07"
0564/2021,25.000.1608513.2021,13/12/2021,31/12/2021,0,SES - 25.0001,71.957.310/0001-47 - GREINER BIO-ONE BRASIL PRODUTOS MÉDICOS HOSPITALARES,MATERIAL DA ÁREA DE SAÚDE,"134.500,00",6.171 CONTRATOS,"10.208.904.525,07"
0605/2021,25.239.000395.2021,14/12/2021,31/12/2021,0,HMDJMP - 25.4001,08.326.720/0001-53 - CIRNE IRMÃOS & CIA LTDA,MATERIAL DE CONSUMO,"41.670,00",6.171 CONTRATOS,"10.208.904.525,07"
0901/2021,22.204.007295.2021,14/12/2021,31/12/2021,0,UEPB - 35.0401,02.405.020/0001-78 - MICRO SERVICE ELETRONICOS EIRELI,MATERIAL PERMANENTE,"869.878,00",6.171 CONTRATOS,"10.208.904.525,07"
39.1/2021,25.237.000231.2021,14/12/2021,31/12/2021,0,MPF- 25.1101,09.269.135/0001-21 - PANIFICADORA E PASTELARIA VITORIA LTDA,GÊNEROS ALIMENTÍCIOS / HOSPITAIS,"29.500,00",6.171 CONTRATOS,"10.208.904.525,07"
0011/2021,212050000242021,10/12/2021,10/12/2023,24,JUCEP - 21.0501,09.189.499/0001-00 - COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAÍBA CODATA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"39.600,00",6.171 CONTRATOS,"10.208.904.525,07"
0019/2021,25.205.012043.2021,10/12/2021,10/06/2022,6,CHCF - 25.0501 ,24.380.578/0001-89 - WHITE MARTINS GASES INDUSTRIAIS DO NORDESTE LTDA,SERVIÇOS,"941.300,00",6.171 CONTRATOS,"10.208.904.525,07"
0020/2021,32.205.00704.2021,10/12/2021,31/12/2021,0,EMPAER 32.0501,16.847.020/0001-32 - AGRO-RACOES COMERCIO VETERINARIO EIRELI-ME,MATERIAL DE CONSUMO,"37.900,00",6.171 CONTRATOS,"10.208.904.525,07"
0021/2021,32.205.000704.2021,10/12/2021,31/12/2021,0,EMPAER 32.0501,21.093.946/0001-10 - AGROFORTE COMERCIO DE PRODUTOS AGRO VETERINARIOS LTDA,MATERIAL DE CONSUMO,"66.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0021/2021,38.000.000520.2021,10/12/2021,31/12/2021,0,PC - 38.0001,25.071.568/0001-24 - CENTRA MOVEIS S/A,AQUISIÇÃO DE BENS MÓVEIS,"295.269,00",6.171 CONTRATOS,"10.208.904.525,07"
0022/2021,32.205.000704.2021,10/12/2021,31/12/2021,0,EMPAER 32.0501,22.527.686/0001-06 - FARELO JP INDUSTRIA E COMERCIO DE RACOES EIRELI,MATERIAL DE CONSUMO,"44.367,60",6.171 CONTRATOS,"10.208.904.525,07"
0024/2021,19.000.008845.2020,10/12/2021,31/12/2021,0,FUNESBOM - 57.0001 ,04.602.789/0001-01 - DATEN TECNOLOGIA LTDA,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"395.300,00",6.171 CONTRATOS,"10.208.904.525,07"
0038/2021,21.201.000198.2020,10/12/2021,01/02/2023,14,CINEP - 21.0101,08.580.840/0001-82 - SECULAR CONSTRUCAO E SERVICOS LTDA,"DRENAGEM, TERRAPLENAGEM E PAVIMENTAÇÃO","2.095.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0042/2021,15.000.000513.2021,10/12/2021,10/11/2022,11,PM/PB - 15.0001,28.099.674/0001-04 - CFR CONSTRUÇÕES E SERVIÇOS EIRELI,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"198.717,18",6.171 CONTRATOS,"10.208.904.525,07"
0043/2021,15.000.000511.2021,10/12/2021,10/06/2022,6,PM/PB - 15.0001,15.409.799/0001-41 - ALX CONSTRUÇÕES LTDA ,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"295.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0044/2021,,10/12/2021,29/06/2022,6,PM/PB - 15.0001,14.533.049/0002-03 - COPLATEX INDÚSTRIA E COMÉRCIO DE TECIDOS LTDA,MATERIAL DE USO ESPECÍFICO,"2.622.420,00",6.171 CONTRATOS,"10.208.904.525,07"
0052/2021,10.000.000089.2021,10/12/2021,31/12/2021,0,SEMDH - 10.0001,40.689.972/0001-50 - HYPER TECHNOLOGIES COMERCIO DE INFORMATICA E SERVIÇOS EIRELI,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"3.940,00",6.171 CONTRATOS,"10.208.904.525,07"
0053/2021,10.000.000089.2021,10/12/2021,31/12/2021,0,SEMDH - 10.0001,04.602.789/0001-01 - DATEN TECNOLOGIA LTDA,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"74.610,00",6.171 CONTRATOS,"10.208.904.525,07"
0055/2021,19.000.008845.2020,10/12/2021,10/12/2022,12,FUNDAC - 27.0101,04.602.789/0001-01 - DATEN TECNOLOGIA LTDA,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"41.300,00",6.171 CONTRATOS,"10.208.904.525,07"
0057/2021,19.000.000.973.2021,10/12/2021,10/12/2022,12,FUNDAC - 27.0101,04.602.789/0001-01 - DATEN TECNOLOGIA LTDA,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"19.896,00",6.171 CONTRATOS,"10.208.904.525,07"
0076/2021,,10/12/2021,31/12/2021,0,FEPAMA - 40.0001,24.802.687/0001-47 - HS COMERCIO LOCAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMATICA LTDA,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"94.050,00",6.171 CONTRATOS,"10.208.904.525,07"
0598/2021,25.000.2405561.2021,13/12/2021,31/12/2021,0,SES - 25.0001,34.021.009/0001-09 - ADESTACK AUTOADESIVOS E LAMINADO LTDA EPP,MATERIAL DE EXPEDIENTE,"176.835,00",6.171 CONTRATOS,"10.208.904.525,07"
0895/2021,22.204.65862020.2021,13/12/2021,31/12/2021,0,UEPB - 35.0401,06.283.056/0001-87 - CW ARTIGOS DO VESTUÁRIO EIRELI - ME,MATERIAL DE CONSUMO,"10.700,00",6.171 CONTRATOS,"10.208.904.525,07"
0898/2021,,13/12/2021,13/12/2023,24,UEPB - 35.0401,40.432.544/0001-47 - CLARO BRASIL S/A,SERVIÇOS,"171.033,60",6.171 CONTRATOS,"10.208.904.525,07"
38.1/2021,25.237.000248.2021,13/12/2021,11/06/2022,6,MPF- 25.1101,24.987.472/0001-48 - FORTCON SERV DE SEGURANÇA E ELETRONICA ME,"SERVIÇO FOTOGRÁFICO, FILMAGEM E DE REVELAÇÃO","97.179,96",6.171 CONTRATOS,"10.208.904.525,07"
0077/2021,,10/12/2021,31/12/2021,0,FEPAMA - 40.0001,35.316.374/0001-03 - SILVANE CRISTINA DOS SANTOS VICENTE,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"45.840,00",6.171 CONTRATOS,"10.208.904.525,07"
0080/2021,25.203.000122.2021,10/12/2021,31/12/2021,0,MFD- 25.0301,04.654.716/0001-63 - COMERCIAL MEDEIROS LTDA - ME,MATERIAL DE CONSUMO,"15.787,50",6.171 CONTRATOS,"10.208.904.525,07"
0083/2021,25.240.000196.2021,10/12/2021,10/06/2022,6,HCCG - 25.4201,18.836.913/0001-08 - CIRURTECH COMÉRCIO E MANUTENÇÃO DE MATERIAIS CIRÚRGICOS LTDA - ME,OUTROS MATERIAIS DA ÁREA DE SAÚDE,"166.550,84",6.171 CONTRATOS,"10.208.904.525,07"
0084/2021,31.901.006078.2021,10/12/2021,31/12/2021,0,FEPAMA - 40.0001,30.426.527/0001-43 - GYN COMERCIO DE PRODUTOS EM T.I EIRELI,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"2.909,40",6.171 CONTRATOS,"10.208.904.525,07"
0084/2021,25.240.000174.2021,10/12/2021,31/12/2021,0,HCCG - 25.4201,"08.160.290/0001-42 - FARMAGUEDES COMÉRCIO DE PRODUTOS FARMACÊUTICOS, MÉDICOS E HOSPITALARES LTDA",MATERIAL MÉDICO-HOSPITALAR,"73.305,60",6.171 CONTRATOS,"10.208.904.525,07"
0085/2021,25.240.000174.2021,10/12/2021,31/12/2021,0,HCCG - 25.4201,"15.218.561/0001-39 - NNMED - DISTRIBUIÇÃO, IMPORTAÇÃO E EXPORTAÇÃO DE MEDICAMENTOS LTDA",MATERIAL MÉDICO-HOSPITALAR,"1.203.616,80",6.171 CONTRATOS,"10.208.904.525,07"
0086/2021,25.240.000174.2021,10/12/2021,31/12/2021,0,HCCG - 25.4201,17.227.485/0001-53 - LG PRODUTOS HOSPITALARES LTDA,MATERIAL MÉDICO-HOSPITALAR,"1.333.827,60",6.171 CONTRATOS,"10.208.904.525,07"
0087/2021,25.240.000174.2021,10/12/2021,31/12/2021,0,HCCG - 25.4201,02.977.362/0001-62 - A. COSTA COMÉRCIO ATACADISTA DE PRODUTOS FARMACÊUTICOS LTDA,MATERIAL MÉDICO-HOSPITALAR,"812.738,00",6.171 CONTRATOS,"10.208.904.525,07"
0088/2021,,10/12/2021,31/12/2021,0,FEPAMA - 40.0001,89.237.911/0289-08 - GLOBAL DISTRIBUIÇÃO DE BENS DE CONSUMO LTDA.,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"179.300,00",6.171 CONTRATOS,"10.208.904.525,07"
0090/2021,25.210.000102.2021,10/12/2021,08/06/2022,6,HRDJC- 25.1001,02.914.690/0001-10 - COPY LINE COMERCIO E SERVICOS LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"19.500,00",6.171 CONTRATOS,"10.208.904.525,07"
0091/2021,25.210.000258.2021,10/12/2021,31/12/2021,0,HRDJC- 25.1001,07.640.617/0001-10 - ABPHARMA COMERCIO DE MEDICAMENTOS LTDA,MATERIAL MÉDICO-HOSPITALAR,"9.850,00",6.171 CONTRATOS,"10.208.904.525,07"
0092/2021,25.210.000258.2021,10/12/2021,31/12/2021,0,HRDJC- 25.1001,07.640.617/0001-10 - DISTRIBUIDORA BRASIL COML DE PRODUTOS MEDICOS HOSPITALARES EIRELI,MATERIAL MÉDICO-HOSPITALAR,"483.555,00",6.171 CONTRATOS,"10.208.904.525,07"
0093/2021,25.210.000258.2021,10/12/2021,31/12/2021,0,HRDJC- 25.1001,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",MATERIAL MÉDICO-HOSPITALAR,"30.720,00",6.171 CONTRATOS,"10.208.904.525,07"
0094/2021,25.210.000258.2021,10/12/2021,31/12/2021,0,HRDJC- 25.1001,24.085.444/0001-35 - ALAN RUDNEY CABRAL DE LIMA,MATERIAL MÉDICO-HOSPITALAR,"402.620,00",6.171 CONTRATOS,"10.208.904.525,07"
0095/2021,25.210.000258.2021,10/12/2021,31/12/2021,0,HRDJC- 25.1001,33.932.061/0001-46 - LEÃO COMÉRCIO DE MULTI UTILIDADES LTDA,MATERIAL MÉDICO-HOSPITALAR,"161.325,00",6.171 CONTRATOS,"10.208.904.525,07"
0096/2021,25.210.000258.2021,10/12/2021,31/12/2021,0,HRDJC- 25.1001,23.680.034/0001-70 - D.ARAÚJO COMERCIAL EIRELI,MATERIAL MÉDICO-HOSPITALAR,"28.680,00",6.171 CONTRATOS,"10.208.904.525,07"
0097/2021,25.210.000258.2021,10/12/2021,31/12/2021,0,HRDJC- 25.1001,02.896.042/0001-88 - REALMED COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES EIRELI,MATERIAL MÉDICO-HOSPITALAR,"550,00",6.171 CONTRATOS,"10.208.904.525,07"
0098/2021,25.210.000258.2021,10/12/2021,31/12/2021,0,HRDJC- 25.1001,12.040.718/0001-90 - GRADUAL COMERCIO E SERVICOS EIRELI,MATERIAL MÉDICO-HOSPITALAR,"106.695,00",6.171 CONTRATOS,"10.208.904.525,07"
0109/2021,31.202.001191.2021,10/12/2021,17/08/2023,20,SUPLAN - 31.0201,07.914.131/0001-23 - GASA ENGENHARIA EIRELI EPP,OBRAS,"1.458.830,56",6.171 CONTRATOS,"10.208.904.525,07"
0112/2021,25.210.000065.2021,10/12/2021,31/12/2021,0,HRDJC- 25.1001,34.746.353/0001-57 - LOJAO DAS FERRAMENTAS COMERCIO DE MÁQUINAS E SERVIÇOS LTDA,MATERIAL PARA MANUTENÇÃO,"111.280,60",6.171 CONTRATOS,"10.208.904.525,07"
0113/2021,25.210.000065.2021,10/12/2021,31/12/2021,0,HRDJC- 25.1001,24.085.444/0001-35 - ALAN RUDNEY CABRAL DE LIMA ME,MATERIAL PARA MANUTENÇÃO,"68.802,50",6.171 CONTRATOS,"10.208.904.525,07"
0114/2021,25.210.000065.2021,10/12/2021,31/12/2021,0,HRDJC- 25.1001,09.286.691/0001-06 - C.PINHEIRO & CIA LTDA,MATERIAL PARA MANUTENÇÃO,"31.604,10",6.171 CONTRATOS,"10.208.904.525,07"
0123/2021,30.000.143215.2021,10/12/2021,09/02/2022,2,SEAD - 19.0001,11.859.597/0001-40 - ALBERTO RIBEIRO COUTINHO ,LOCAÇÃO DE BENS IMÓVEIS,"55.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0140/2021,22.201.000577.2021,10/12/2021,25/01/2022,1,FUNESC - 33.0101,05.448.285/0001-41 - OMINIS LUX - ASTRONOMIA E PROJETOS CULTURAIS - EIRELI,OUTROS SERVIÇOS ESPECIALIZADOS,"62.700,00",6.171 CONTRATOS,"10.208.904.525,07"
0146/2021,25.215.000108.2021,10/12/2021,07/06/2022,6,HEETSHL - 25.1501,09.139.189/0001-72 - SECICOL - SERVIÇO DE CITOLOGIA E COLPOSCOPIA LTDA,SERVIÇO DE SAÚDE,"14.280,00",6.171 CONTRATOS,"10.208.904.525,07"
0285/2021,,10/12/2021,11/03/2023,15,CAGEPA - 31.0601,30.251.160/0001-74 - CONSTRUPAV EMPREENDIMENTOS LTDA,AMPLIAÇÃO E CONSERVAÇÃO DE ESTAÇÃO DE TRATAMENTO DE ÁGUA,"716.557,82",6.171 CONTRATOS,"10.208.904.525,07"
0297/2021,31.206.021253.2021,10/12/2021,10/12/2022,12,CAGEPA - 31.0601,11.493.709/0001-92 - SIMONE CEREDA PINTO FONSECA ANCETTI EIRELI-EPP,MATERIAL DE USO ESPECÍFICO,"849.668,00",6.171 CONTRATOS,"10.208.904.525,07"
0434/2021,19.000.005298.2019,10/12/2021,31/12/2021,0,SEDH - 27.0001,07.526.979/0001-85 - RAIMUNDO ADELMAR FONSECA PIRES,GÊNEROS ALIMENTÍCIOS,"77.253,71",6.171 CONTRATOS,"10.208.904.525,07"
0588/2021,19.000.026485.2020,10/12/2021,31/12/2021,0,SES - 25.0001,49.601.107/0001-84 - FRESENIUS HEMOCARE BRASIL LTDA,MATERIAL DE USO ESPECÍFICO,"684.675,00",6.171 CONTRATOS,"10.208.904.525,07"
0589/2021,19.000.009077.2020,10/12/2021,31/12/2021,0,SES - 25.0001,07.484.373/0001-24 - UNI HOSPITALAR LTDA,MEDICAMENTOS,"138.355,00",6.171 CONTRATOS,"10.208.904.525,07"
0591/2021,19.000.02991.2020,10/12/2021,31/12/2021,0,SES - 25.0001,60.318.797/0001-00 - ASTRAZENECA DO BRASIL LTDA,MEDICAMENTOS,"19.656,00",6.171 CONTRATOS,"10.208.904.525,07"
0606/2021,25.239.000295.2021,10/12/2021,09/06/2022,6,HMDJMP - 25.4001,12.882.932/0001-94 - EXOMED COMÉRCIO ATACADISTA DE MEDICAMENTOS LTDA,MEDICAMENTOS,"1.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0609/2021,25.239.000295.2021,10/12/2021,09/06/2022,6,HMDJMP - 25.4001,44.734.671/0001-51 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA,MEDICAMENTOS,"14.929,80",6.171 CONTRATOS,"10.208.904.525,07"
0612/2021,25.239.000295.2021,10/12/2021,09/06/2022,6,HMDJMP - 25.4001,00.874.929/0001-40 - MED CENTER COMERCIAL LTDA,MEDICAMENTOS,"4.700,00",6.171 CONTRATOS,"10.208.904.525,07"
0613/2021,25.239.000296.2021,10/12/2021,09/06/2022,6,HMDJMP - 25.4001,17.385.610/0001-53 - NEOFLEX BIOTECNOLOGIA LTDA,MATERIAL DA ÁREA DE SAÚDE,"18.870,00",6.171 CONTRATOS,"10.208.904.525,07"
0614/2021,25.239.000296.2021,10/12/2021,09/06/2022,6,HMDJMP - 25.4001,40.787.152/0001-09 - CIRUFARMA COMERCIAL LTDA,MATERIAL DA ÁREA DE SAÚDE,"519,00",6.171 CONTRATOS,"10.208.904.525,07"
0618/2021,25.239.000345.2021,10/12/2021,31/12/2021,0,HMDJMP - 25.4001,12.520.483/0001-34 - MEIRELLES DISTRIBUIDORA DE MEDICAMENTOS LTDA,MATERIAL DA ÁREA DE SAÚDE,"27.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0619/2021,25.239.000345.2021,10/12/2021,31/12/2021,0,HMDJMP - 25.4001,06.065.614/0001-38 - SUPERMEDICA DISTRIBUIDORA HOSPITALAR EIRELI,MATERIAL DA ÁREA DE SAÚDE,"384,00",6.171 CONTRATOS,"10.208.904.525,07"
0757/2021,22.204.106362019.2021,10/12/2021,31/12/2021,0,UEPB - 35.0401,18.493.830/0001-63 - META X INDUSTRIA E COMERCIO LTDA,MATERIAL PERMANENTE,"308.647,08",6.171 CONTRATOS,"10.208.904.525,07"
