CtNumero,NU_ProcessoLicitacao,CtVigenciaInicio,CtVigenciaTermino2,Tempo,OrNome,Credor,ObNome,CtValorTotal,Textbox7,CtValorTotal1
0043/2019,22.000.016514.2019,05/12/2019,28/06/2020,6,SEE - 22.0001,01.932.559/0001-12 - GRAN VIA AGENCIA DE VIAGENS E TURISMO LTDA - EPP,SERVIÇO DE DESLOCAMENTO,"546.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0051/2019,26.000.002554.2019,05/12/2019,31/12/2019,0,SEDS - 26.0001,08.374.804/0001-62 - GRUPO NORDESTE REFRIGERAÇÕES LTDA,MATERIAL PERMANENTE,"94.500,00",4.730 CONTRATOS,"9.425.152.937,90"
0061/2019,19.000.004040.2019,05/12/2019,31/12/2019,0,FUNESBOM - 57.0001 ,38.064.085/0001-44 - BRASIMPEX EQUIPAMENTOS ESPORTIVOS E SEGURANÇA EIRELI,EQUIPAMENTOS,"125.530,00",4.730 CONTRATOS,"9.425.152.937,90"
0068/2019,30.000.322926.2019,09/12/2019,08/12/2020,12,SEAD - 19.0001,07.797.967/0001-95 - NP CAPACITAÇÃO E SOLUÇÕES TECNOLÓGICAS LTDA,SERVIÇO ESPECIALIZADO,"17.400,00",4.730 CONTRATOS,"9.425.152.937,90"
0069/2019,19.000.027422.2019,05/12/2019,31/12/2019,0,FUNESBOM - 57.0001 ,17.657.970/0001-67 - FUNXSPORT COMERCIO EIRELI,AQUISIÇÃO DE BENS MÓVEIS,"444.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0084/2019,19.000.003681.2019,05/12/2019,31/12/2020,12,PM/PB - 15.0001,29.903.019/0001-20 - DOUGLAS BERNARDO AZEVEDO EIRELI,PRODUTOS PARA VESTUÁRIO E CALÇADO,"110.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0100/2019,31.202.001810.2019,06/12/2019,03/07/2020,7,SUPLAN - 31.0201,10.465.480/0001-10 - EMPROTEC - EMPRESA DE PROJETOS TÉCNICOS E CONSTRUÇÃO CIVIL LTDA - EPP,OBRAS,"747.387,74",4.730 CONTRATOS,"9.425.152.937,90"
0223/2019,27.000.001817.2019,09/12/2019,29/02/2020,2,SEDH - 27.0001,19.752.596/0001-04 - CENTER COMERCIAL FORMIGA LTDA.,MATERIAL PERMANENTE,"22.120,00",4.730 CONTRATOS,"9.425.152.937,90"
0237/2019,31.206.034779.2019,09/12/2019,08/01/2020,1,CAGEPA - 31.0601,11.757.800/0001-78 - ANDREA GONÇALVES PEREIRA VILAR - ME,PATROCÍNIOS,"100.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0667/2019,19.000.0309687.2019,09/12/2019,31/12/2019,0,SES - 25.0001,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,MEDICAMENTOS,"174.300,00",4.730 CONTRATOS,"9.425.152.937,90"
0668/2019,25.000.909615.2019,09/12/2019,31/12/2019,0,SES - 25.0001,09.053.134/0001-45 - ELFA MEDICAMENTOS LTDA,MEDICAMENTOS,"120.420,00",4.730 CONTRATOS,"9.425.152.937,90"
0670/2019,19.000.030687.2019,09/12/2019,31/12/2019,0,SES - 25.0001,11.563.145/0001-17 - COMERCIAL MOSTAERT LIMITADA,MEDICAMENTOS,"18.016,32",4.730 CONTRATOS,"9.425.152.937,90"
0671/2019,19.000.030687.2019,09/12/2019,31/12/2019,0,SES - 25.0001,08.719.794/0001-50 - CENTRAL DISTRIBUIDORA DE MEDICAMENTOS LTDA,MEDICAMENTOS,"19.752,00",4.730 CONTRATOS,"9.425.152.937,90"
0672/2019,25.000.2208574.2019,09/12/2019,31/12/2019,0,SES - 25.0001,08.041.748/0001-44 - ONCO IMPORT ASSESSORIA E CONSULTORIA EIRELI,MEDICAMENTOS,"686.092,80",4.730 CONTRATOS,"9.425.152.937,90"
0674/2019,19.000.030687.2019,10/12/2019,31/12/2019,0,SES - 25.0001,07.484.373/0001-24 - UNI HOSPITALAR LTDA,MEDICAMENTOS,"21.900,00",4.730 CONTRATOS,"9.425.152.937,90"
0675/2019,25.000.909603.2019,10/12/2019,31/12/2019,0,SES - 25.0001,56.994.502/0026-98 - NOVARTIS BIOCIÊNCIAS S/A,MEDICAMENTOS,"132.117,18",4.730 CONTRATOS,"9.425.152.937,90"
0679/2019,25.000.3105533.2019,10/12/2019,08/06/2020,6,SES - 25.0001,05.238.398/0001-12 - NORDESTE SERVIÇOS MÉDICOS LTDA,OUTROS SERVIÇOS DE SAÚDE,"270.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0021/2019,31.000.10001553.2019,04/12/2019,02/06/2022,30,SEIRH - 31.0001,40.610.677/0001-66 - GEOTECHNIQUE - CONSULTORIA E ENGENHARIA LTDA,CONSERVAÇÃO DE BARRAGEM,"5.650.626,80",4.730 CONTRATOS,"9.425.152.937,90"
0022/2019,31.000.10001553.2019,04/12/2019,04/04/2022,28,SEIRH - 31.0001,"11.094.171/0001-43 - EXTRA CONSTRUÇÕES, INCORPORAÇÕES E EMPREENDIMENTOS LTDA",CONSERVAÇÃO DE BARRAGEM,"3.206.124,52",4.730 CONTRATOS,"9.425.152.937,90"
0049/2019,29.204.000539.2019,03/12/2019,31/12/2019,0,EPC - 29.0401,02.947.632/0001-92 - MULLER MARTINI BRASIL COMERCIO E REPRESENTAÇÕES LTDA,PEÇAS E ACESSÓRIOS PARA MÁQUINAS E VEÍCULOS,"30.919,32",4.730 CONTRATOS,"9.425.152.937,90"
0098/2019,26.201.015270.2019,04/12/2019,03/12/2024,60,DETRAN - 26.0101,27.659.570/0001-44 - CREDPAY SOLUÇÕES EM PAGAMENTOS LTDA,SERVIÇO ESPECIALIZADO,,4.730 CONTRATOS,"9.425.152.937,90"
0213/2019,19.000.023558.2018,03/12/2019,31/12/2019,0,SEDH - 27.0001,35.583.475/0001-32 - LIMPARAIBA LIMPADORA E DESINTUPIDORA PARAIBANA LTDA.,MATERIAL DE USO ESPECÍFICO,"12.500,00",4.730 CONTRATOS,"9.425.152.937,90"
0216/2019,27.000.003835.2019,05/12/2019,05/06/2020,6,SEDH - 27.0001,00.360.305/0001-04 - CAIXA ECONÔMICA FEDERAL,SERVIÇO ESPECIALIZADO,"3.255.758,10",4.730 CONTRATOS,"9.425.152.937,90"
0217/2019,19.000.009188.2019,04/12/2019,31/12/2019,0,SEDH - 27.0001,00.455.771/0001-73 - PARAIBA TURISMO EIRELI - EPP,LOCAÇÃO DE VEÍCULOS,"78.950,00",4.730 CONTRATOS,"9.425.152.937,90"
0248/2019,19.000.009370.2019,04/12/2019,31/12/2019,0,FUNESC - 33.0101,16.491.941/0001-05 - JORDAO BRUNO DE CARVALHO PEREIRA,AQUISIÇÃO DE BENS MÓVEIS,"59.400,00",4.730 CONTRATOS,"9.425.152.937,90"
0651/2019,25.000.2405521.2019,03/12/2019,03/12/2020,12,SES - 25.0001,12.646.171/0001-71 - CENTRO PARAIBANO DE CLINICA E CIRURGIA DE OLHOS,SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"1.285.485,60",4.730 CONTRATOS,"9.425.152.937,90"
0652/2019,25.000.2405521.2019,03/12/2019,04/12/2022,36,SES - 25.0001,05.487.858/0001-46 - STROPP OFTALMOLOGIA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"2.570.971,20",4.730 CONTRATOS,"9.425.152.937,90"
0653/2019,25.000.2405521.2019,03/12/2019,03/12/2022,36,SES - 25.0001,09.010.563/0001-35 - INSTITUTO TARCISO DIAS (INSTITUTO VISÃO PARA TODOS),SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"2.570.971,20",4.730 CONTRATOS,"9.425.152.937,90"
0654/2019,25.000.2405521.2019,03/12/2019,03/12/2022,36,SES - 25.0001,00.518.251/0001-62 - OFTALMOCLINICA SAULO FREIRE EIRELI,SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"2.570.971,20",4.730 CONTRATOS,"9.425.152.937,90"
0655/2019,25.000.2405521.2019,03/12/2019,03/12/2022,36,SES - 25.0001,11.481.458/0001-26 - CENTRO DE OLHOS DA PARAIBA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"2.570.971,20",4.730 CONTRATOS,"9.425.152.937,90"
0656/2019,25.000.2405521.2019,03/12/2019,03/12/2022,36,SES - 25.0001,03.915.158/0001-80 - CENTRO MEDICO AUDIVISUAL,SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"2.570.971,20",4.730 CONTRATOS,"9.425.152.937,90"
0659/2019,19.000.009123.2019,04/12/2019,31/12/2019,0,SES - 25.0001,23.039.218/0001-55 - VISION MÉDICA EIRELI - ME,MATERIAL DA ÁREA DE SAÚDE,"27.500,00",4.730 CONTRATOS,"9.425.152.937,90"
0660/2019,19.000.031284.2019,04/12/2019,31/12/2019,0,SES - 25.0001,23.658.858/0001-43 - INOVA CIENTIFICA LTDA,MATERIAL PARA LABORATÓRIO E PESQUISA,"74.600,00",4.730 CONTRATOS,"9.425.152.937,90"
0662/2019,25.000.706538.2019,04/12/2019,31/12/2019,0,SES - 25.0001,56.998.701/0033-01 - ABBOTT LABORATORIOS DO BRASIL LTDA,MEDICAMENTOS,"61.089,30",4.730 CONTRATOS,"9.425.152.937,90"
0663/2019,25.000.1107547.2019,05/12/2019,31/12/2019,0,SES - 25.0001,56.998.982/0031-22 - BRYSTOL MYERS SQUIBB FARMACEUTICA LTDA,MEDICAMENTOS,"50.243,40",4.730 CONTRATOS,"9.425.152.937,90"
0664/2019,19.000.005307.2019,05/12/2019,31/12/2019,0,SES - 25.0001,05.400.006/0001-70 - FABMED DISTRIBUIDORA HOSPITALAR LTDA,MEDICAMENTOS,"22.800,00",4.730 CONTRATOS,"9.425.152.937,90"
0685/2019,25.000.3005600.2019,04/12/2019,04/05/2020,5,SES - 25.0001,17.332.175/0001-07 - VIA DIAGNÓSTICO LTDA,OUTROS SERVIÇOS DE SAÚDE,"20.718,76",4.730 CONTRATOS,"9.425.152.937,90"
0002/2019,,29/11/2019,27/11/2020,12,IPHAEP - 33.0901,19.918.905/0001-73 - THOMAS JOSÉ BELTRÃO DE ARAÚJO ALBUQUERQUE,AQUISIÇÃO DE BENS MÓVEIS,"1.040,00",4.730 CONTRATOS,"9.425.152.937,90"
0004/2019,21.000.000.352.2019,01/12/2019,29/03/2020,3,SETDE - 21.0001,09.377.459/0001-83 - KAIRÓS SEGURANÇA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"46.029,00",4.730 CONTRATOS,"9.425.152.937,90"
0004/2019,,29/11/2019,31/12/2019,1,PROCON - 09.0301,02.213.325/0001-88 - PLUGNET COMÉRCIO E REPRESENTAÇÕES LTDA,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"423.195,00",4.730 CONTRATOS,"9.425.152.937,90"
0004/2019,,29/11/2019,31/12/2019,1,IPHAEP - 33.0901,08.449.096/0001-81 - CANAPU COMÉRCIO DE DISTRIBUIÇÃO LTDA ME,AQUISIÇÃO DE BENS MÓVEIS,"660,00",4.730 CONTRATOS,"9.425.152.937,90"
0005/2019,,29/11/2019,31/12/2019,1,IPHAEP - 33.0901,08.449.096/0001-81 - CANAPU COMÉRCIO DE DISTRIBUIÇÃO LTDA ME,AQUISIÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"3.810,00",4.730 CONTRATOS,"9.425.152.937,90"
0010/2019,,30/11/2019,29/11/2021,24,DETRAN - 26.0101,08.916.645/0001-80 - PREFEITURA MUNICIPAL DO CONDE,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,4.730 CONTRATOS,"9.425.152.937,90"
0046/2019,26.000.009769.2019,01/12/2019,31/12/2019,0,SEDS - 26.0001,34.164.319/0001-74 - CASA DA MOEDA DO BRASIL - CMB,SERVIÇOS,"156.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0065/2019,19.000.013729.2018,02/12/2019,31/12/2019,0,CPAM - 25.0601,04.099.366/0001-10 - W FELIPE DA SILVA,MATERIAL MÉDICO-HOSPITALAR,"261.801,60",4.730 CONTRATOS,"9.425.152.937,90"
0095/2019,,29/11/2019,31/12/2019,1,DETRAN - 26.0101,10.324.975/0001-29 - ARQUIPIX INDUSTRIA E COMÉRCIO DE MOVEIS CORPORATIVOS,AQUISIÇÃO DE BENS MÓVEIS,"698.895,00",4.730 CONTRATOS,"9.425.152.937,90"
0097/2019,26.201.006963.2019,02/12/2019,01/12/2021,24,DETRAN - 26.0101,33.021.225/0001-83 - TANNY LARISSE SOUSA LUCENA - ME,OUTROS SERVIÇOS ESPECIALIZADOS,,4.730 CONTRATOS,"9.425.152.937,90"
0097/2019,31.202.001300.2019,29/11/2019,23/03/2021,16,SUPLAN - 31.0201,"08.938.468/0001-33 - CONSTRUÇÕES, COMÉRCIO E EMPREENDIMENTOS QUEIROGA LTDA",OBRAS,"1.951.859,42",4.730 CONTRATOS,"9.425.152.937,90"
0098/2019,31.202.001634.2019,29/11/2019,23/11/2020,12,SUPLAN - 31.0201,70.102.546/0001-39 - CONSTRUTORA CBR LTDA - ME,OBRAS,"734.810,23",4.730 CONTRATOS,"9.425.152.937,90"
0099/2019,31.202.001465.2019,02/12/2019,24/07/2021,19,SUPLAN - 31.0201,"08.938.468/0001-33 - CONSTRUÇÕES, COMÉRCIO E EMPREENDIMENTOS QUEIROGA LTDA",OBRAS,"1.401.143,67",4.730 CONTRATOS,"9.425.152.937,90"
0202/2019,,29/11/2019,31/12/2019,1,SEDH - 27.0001,16.501.916/0001-65 - ELETROPEÇAS TI COMERCIAL - EIRELI,MATERIAL PERMANENTE,"68.640,00",4.730 CONTRATOS,"9.425.152.937,90"
0223/2019,31.206.017770.2019,29/11/2019,30/11/2022,36,CAGEPA - 31.0601,08.972.408/0001-37 - SEVERINO DIAS DE SOUSA FILHO EPP,SERVIÇO ESPECIALIZADO,"2.018.360,28",4.730 CONTRATOS,"9.425.152.937,90"
0224/2019,,29/11/2019,29/07/2020,8,CAGEPA - 31.0601,32.892.707/0001-46 - ROQUE CONSTRUÇÕES E SERVIÇOS EIRELI - EPP ,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"196.791,02",4.730 CONTRATOS,"9.425.152.937,90"
0636/2019,19.000.005307.2019,29/11/2019,31/12/2019,1,SES - 25.0001,03.817.043/0001-52 - PHARMAPLUS LTDA,MEDICAMENTOS,"19.050,00",4.730 CONTRATOS,"9.425.152.937,90"
0645/2019,19.000.005307.2019,29/11/2019,31/12/2019,1,SES - 25.0001,81.887.838/0007-36 - PROFARMA SPECIALTY S/A,MEDICAMENTOS,"22.339,92",4.730 CONTRATOS,"9.425.152.937,90"
0989/2019,22.204.000729.2019,02/12/2019,02/12/2023,48,UEPB - 35.0401,13.499.467/0001-70 - BIOTEC CONTROLE AMBIENTAL COMÉRCIO E SERVIÇOS DE AR CONDICIONADO LTDA,SERVIÇO ESPECIALIZADO,"4.280.568,00",4.730 CONTRATOS,"9.425.152.937,90"
1007/2019,22.204.005856.2019,03/12/2019,31/12/2019,0,UEPB - 35.0401,21.612.666/0001-70 - PERSOA LAB PRODUTOS PARA LABORATÓRIOS EIRELI EPP,MATERIAL DE CONSUMO,"5.508,36",4.730 CONTRATOS,"9.425.152.937,90"
0033/2019,31.201.004906.2019,26/11/2019,25/01/2020,2,DER - 31.0101,56.760.309/0001-34 - CONISHI MÁQUINAS E EQUIPAMENTOS RODOVIÁRIOS LTDA - EPP,MÁQUINAS E EQUIPAMENTOS,"94.500,00",4.730 CONTRATOS,"9.425.152.937,90"
0044/2019,22.000.016514.2019,27/11/2019,30/06/2020,7,SEE - 22.0001,96.766.555/0001-18 - GRIFFE VIAGENS E TURISMO EIRELI,SERVIÇO DE DESLOCAMENTO,"1.192.500,00",4.730 CONTRATOS,"9.425.152.937,90"
0058/2019,26.000.002692.2019,26/11/2019,31/12/2019,1,SEDS - 26.0001,33.932.061/0001-46 - LEAO SERVIÇO E COMÉRCIO VAREJISTA DE ELETROELETRONICOS LTDA,MATERIAL DE CONSUMO,"546,00",4.730 CONTRATOS,"9.425.152.937,90"
0120/2019,27.000.004096.2017,28/11/2019,30/03/2020,4,SEDH - 27.0001,07.766.048/0001-54 - 3D PROJETOS E ASSESSORIA EM INFORMÁTICA LTDA.,MATERIAL PERMANENTE,"101.141,50",4.730 CONTRATOS,"9.425.152.937,90"
0121/2019,27.000.004096.2017,27/11/2019,30/03/2020,4,SEDH - 27.0001,17.892.706/0001-08 - GLOBAL COMERCIAL EIRELI ME,MATERIAL PERMANENTE,"141.414,00",4.730 CONTRATOS,"9.425.152.937,90"
0122/2019,27.000.004096.2017,27/11/2019,30/03/2020,4,SEDH - 27.0001,19.918.905/0001-73 - THOMAS JOSÉ BELTRÃO DE ARAÚJO ALBUQUERQUE,MATERIAL PERMANENTE,"192.704,35",4.730 CONTRATOS,"9.425.152.937,90"
0124/2019,27.000.004096.2017,27/11/2019,30/03/2020,4,SEDH - 27.0001,31.499.939/0001-76 - M.K.R. COMÉRCIO DE EQUIPAMENTOS EIRELI EPP,MATERIAL PERMANENTE,"74.999,43",4.730 CONTRATOS,"9.425.152.937,90"
0134/2019,19.000.014070.2018,27/11/2019,31/12/2019,1,SEAP - 24.0001,21.778.760/0001-02 - JF CARNES E FRIOS COMERCIO EIRELI,GÊNEROS ALIMENTÍCIOS / PRESÍDIOS,"180.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0137/2019,19.000.027181.2018,27/11/2019,31/12/2019,1,SEAP - 24.0001,11.893.112/0001-35 - SOS GAS LTDA,GÁS LIQUEFEITO DE PETRÓLEO - GLP,"427.500,00",4.730 CONTRATOS,"9.425.152.937,90"
0200/2019,,28/11/2019,24/09/2021,22,CAGEPA - 31.0601,29.655.260/0001-87 - OLIVEIRA E TOSCANO CONSTRUÇÕES LTDA - ME,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"552.048,16",4.730 CONTRATOS,"9.425.152.937,90"
0210/2019,31.206.018767.2019,27/11/2019,27/11/2023,48,CAGEPA - 31.0601,12.884.672/0001-96 - SABARÁ QUÍMICOS E INGREDIENTES S/A,PRODUTOS QUÍMICOS,"74.747.887,40",4.730 CONTRATOS,"9.425.152.937,90"
0213/2019,31.206.018421.2019,27/11/2019,25/05/2020,6,CAGEPA - 31.0601,32.072.759/0001-76 - NOVA CONEXÃO COMERCIO DE MATERIAIS DE CONSTRUÇÃO EIRELI - ME,MATERIAL DE USO ESPECÍFICO,"53.324,40",4.730 CONTRATOS,"9.425.152.937,90"
0634/2019,25.000.609514.2019,28/11/2019,31/12/2019,1,SES - 25.0001,56.998.701/0033-01 - ABOOTT LABORATÓRIO DO BRASIL LTDA,MEDICAMENTOS,"43.229,10",4.730 CONTRATOS,"9.425.152.937,90"
0635/2019,25.000.3007534.2019,28/11/2019,31/12/2019,1,SES - 25.0001,51.780.468/0002-68 - JANSSEM-CILAG FARMACEUTICA LTDA,MEDICAMENTOS,"18.197,64",4.730 CONTRATOS,"9.425.152.937,90"
0643/2019,,27/11/2019,31/12/2019,1,SES - 25.0001,25.071.568/0001-24 - CENTRA MÓVEIS S.A.,"MÓVEIS, MÁQUINAS E EQUIPAMENTOS PARA ESCRITÓRIO","764.600,00",4.730 CONTRATOS,"9.425.152.937,90"
0644/2019,19.000.005567.2018,28/11/2019,31/12/2019,1,SES - 25.0001,13.344.533/0001-32 - BRUNO BARBOSA DE SOUZA EIRELI,MATERIAL PARA COPA E COZINHA,"28.250,00",4.730 CONTRATOS,"9.425.152.937,90"
0646/2019,25.000.410512.2019,29/11/2019,31/12/2019,1,SES - 25.0001,06.948.769/0001-12 - TECNOCENTER MATERIAIS MEDICOS HOSPITALARES LTDA,MEDICAMENTOS,"23.136,00",4.730 CONTRATOS,"9.425.152.937,90"
0647/2019,25.000.909596.2019,29/11/2019,31/12/2019,1,SES - 25.0001,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S/A,MEDICAMENTOS,"98.327,44",4.730 CONTRATOS,"9.425.152.937,90"
0649/2019,25.000.2808544.2019,29/11/2019,31/12/2019,1,SES - 25.0001,19.752.596/0001-04 - CENTER COMERCIAL FORMIGA LTDA - ME,MATERIAL DE USO ESPECÍFICO,"6.010,00",4.730 CONTRATOS,"9.425.152.937,90"
0650/2019,25.000.2808544.2019,29/11/2019,31/12/2019,1,SES - 25.0001,15.348.142/0001-11 - UZE BRINDES E UNIFORMES LTDA,MATERIAL DE USO ESPECÍFICO,"9.069,00",4.730 CONTRATOS,"9.425.152.937,90"
0006/2019,19.000.014178.2018,25/11/2019,31/12/2019,1,JUCEP - 21.0501,07.340.993/0001-90 - WEBTRIP AGÊNCIA DE VIAGENS E TURISMO EIRELI,PASSAGEM/FRETE/PORTE/ARMAZENAGEM E TRANSPORTE,"20.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0015/2019,19.000.030867.2019,25/11/2019,31/12/2019,1,SES CDC 25.3401,23.039.218/0001-55 - VISION MÉDICA EIRELE-ME,MATERIAL MÉDICO-HOSPITALAR,"56.901,00",4.730 CONTRATOS,"9.425.152.937,90"
0125/2019,27.000.004096.2017,25/11/2019,30/03/2020,4,SEDH - 27.0001,19.752.596/0001-04 - CENTER COMERCIAL FORMIGA LTDA.,MATERIAL PERMANENTE,"100.618,50",4.730 CONTRATOS,"9.425.152.937,90"
0131/2019,19.000.029840.2018,25/11/2019,31/12/2019,1,SEAP - 24.0001,28.442.118/0001-99 - SM DISTRIBUIDORA DE ALIMENTOS EIRELI,GÊNEROS ALIMENTÍCIOS / PRESÍDIOS,"42.060,00",4.730 CONTRATOS,"9.425.152.937,90"
0132/2019,19.000.018136.2018,25/11/2019,31/12/2019,1,SEAP - 24.0001,02.393.076/0001-50 - ELAINE GOMES GALVÃO EPP,AQUISIÇÃO DE COLCHÕES,"349.966,50",4.730 CONTRATOS,"9.425.152.937,90"
0133/2019,19.000.029840.2018,25/11/2019,31/12/2019,1,SEAP - 24.0001,17.020.542/0001-29 - DISTRIBUIDORA BRAZMAC LTDA ,GÊNEROS ALIMENTÍCIOS / PRESÍDIOS,"102.200,00",4.730 CONTRATOS,"9.425.152.937,90"
0135/2019,19.000.014070.2018,25/11/2019,31/12/2019,1,SEAP - 24.0001,08.370.039/0001-02 - MEGA MASTER COMERCIAL DE ALIMENTOS EIRELI,GÊNEROS ALIMENTÍCIOS / PRESÍDIOS,"540.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0136/2019,19.000.029840.2018,25/11/2019,31/12/2019,1,SEAP - 24.0001,21.391.428/0001-82 - COROA COMERCIO E FRACIONAMENTO DE CEREAIS LTDA - EPP,GÊNEROS ALIMENTÍCIOS / PRESÍDIOS,"573.900,80",4.730 CONTRATOS,"9.425.152.937,90"
0138/2019,19.000.014070.2018,25/11/2019,31/12/2019,1,SEAP - 24.0001,15.155.318/0001-19 - JPM JOÃO PESSOA MERCANTIL EIRELI,GÊNEROS ALIMENTÍCIOS / PRESÍDIOS,"468.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0139/2019,19.000.027182.2019,25/11/2019,31/12/2019,1,SEAP - 24.0001,04.438.212/0001-06 - ROSA ROSANGELA MARINHO ME,GÊNEROS ALIMENTÍCIOS / PRESÍDIOS,"577.132,00",4.730 CONTRATOS,"9.425.152.937,90"
0204/2019,19.000.003069.2019,26/11/2019,10/11/2021,24,SEDH - 27.0001,10.703.911/0001-39 - COOPER TRANSPORTES E LOCAÇÕES EIRELI,LOCAÇÃO DE VEÍCULOS,"49.799,40",4.730 CONTRATOS,"9.425.152.937,90"
0205/2019,31.206.001773.2019,25/11/2019,24/11/2020,12,CAGEPA - 31.0601,02.064.150/0004-37 - TAF INDUSTRIA DE PLASTICOS LTDA ,MATERIAL DE USO ESPECÍFICO,"875.400,00",4.730 CONTRATOS,"9.425.152.937,90"
0206/2019,31.206.001773.2019,25/11/2019,24/11/2020,12,CAGEPA - 31.0601,71.619.928/0001-05 - DOAL PLASTIC INDUSTRIA E COMERCIO LTDA ,MATERIAL DE USO ESPECÍFICO,"225.100,00",4.730 CONTRATOS,"9.425.152.937,90"
0207/2019,31.206.016747.2019,25/11/2019,23/05/2020,6,CAGEPA - 31.0601,"19.814.734/0001-32 - R & DAMASCO COMERCIO E DISTRIBUIÇÃO, IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS FABRIL",MATERIAL DE USO ESPECÍFICO,"123.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0638/2019,19.000.006036.2019,26/11/2019,31/12/2019,1,SES - 25.0001,19.125.796/0001-37 - NORDMARKET COMÉRCIO DE PRODUTOS HOSPITALARES LTDA,MATERIAL DA ÁREA DE SAÚDE,"40.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0639/2019,19.000.006036.2019,26/11/2019,31/12/2019,1,SES - 25.0001,12.040.718/0001-90 - GRADUAL COMÉRCIO E SERVIÇOS EIRELI-ME,MATERIAL DA ÁREA DE SAÚDE,"4.050,00",4.730 CONTRATOS,"9.425.152.937,90"
0640/2019,25.000.409577.2019,26/11/2019,25/05/2020,6,SES - 25.0001,33.009.945/0002-04 - PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS,MEDICAMENTOS,"264.849,00",4.730 CONTRATOS,"9.425.152.937,90"
0641/2019,25.000.208577.2019,26/11/2019,25/05/2020,6,SES - 25.0001,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S/A,MEDICAMENTOS,"98.327,44",4.730 CONTRATOS,"9.425.152.937,90"
0642/2019,25.000.1909578.2019,26/11/2019,31/12/2019,1,SES - 25.0001,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S/A,MEDICAMENTOS,"48.243,60",4.730 CONTRATOS,"9.425.152.937,90"
0995/2019,22.204.73862018.2019,26/11/2019,31/12/2019,1,UEPB - 35.0401,12.146.604/0001-20 - AEROMIX AGÊNCIA DE VIAGENS E TURISMO EIRELI - ME,SERVIÇO DE HOSPEDAGEM,"70.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0001/2019,23.000.000005.2019,22/11/2019,31/12/2019,1,CBM - 23.0001,23.985.753/0001-07 - INSTITUTO BRASILEIRO DE APOIO E DESENVOLVIMENTO EXECUTIVO - IBADE,SERVIÇO ESPECIALIZADO,"31.200,00",4.730 CONTRATOS,"9.425.152.937,90"
0003/2019,,22/11/2019,31/12/2019,1,PROCON - 09.0301,25.071.568/0001-24 - CENTRA MÓVEIS S.A,AQUISIÇÃO DE BENS MÓVEIS,"582.075,00",4.730 CONTRATOS,"9.425.152.937,90"
0007/2019,28.000.000102.2019,21/11/2019,31/12/2019,1,PCOOPERAR - 28.0001,09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇÃO,SERVIÇO GRÁFICO/REPROGRÁFICO E DE ENCADERNAÇÃO,"62.000,00",4.730 CONTRATOS,"9.425.152.937,90"
0011/2019,19.000.023554.2018,21/11/2019,31/12/2019,1,CEHAP - 31.0401,24.116.337/0001-27 - PAPELARIA E LIVRARIA PEDRO II LTDA.,MATERIAL DE EXPEDIENTE,"10.325,00",4.730 CONTRATOS,"9.425.152.937,90"
0012/2019,19.000.027317.2017,21/11/2019,31/12/2019,1,CEHAP - 31.0401,19.242.524/0001-17 - THAIS PRISCILLA T. DE LUCENA MENDES EIRELI,MATERIAL DE EXPEDIENTE,"145,96",4.730 CONTRATOS,"9.425.152.937,90"
