﻿Licitacoes2019
Nº da Licitação;Modalidade;Situação;Órgão;Tipo;Objeto;Edital;Total Proposto;Total Homologado;
"260/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE PEÇAS E ACESSÓRIOS ORIGINAIS / GENUÍNAS PARA EQUIPAMENTOS DE JATO DE ALTA PRESSÃO E VÁCUO-SUCÇÃO DE FABRICAÇÃO SIBRAVAC (BOMBA, BLOCO DE COMANDO, CILINDRO, MOTOR HIDRÁULICO, TROCADOR DE CALOR, CHAVE DIRECIONADORA DE FLUXO E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2602019";1,00;285.496,50;
"259/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE ELABORAÇÃO, FORMATAÇÃO, AQUISIÇÃO E EXECUÇÃO DE AÇÕES DE TREINAMENTO, DESENVOLVIMENTO E EDUCAÇÃO   TD&E, NA MODALIDADE PRESENCIAL, SEMIPRESENCIAL E A DISTÂNCIA, NA ÁREA DO CONHECIMENTO: SEGURANÇA DO TRABALHO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2592019";5.000.000,00;102.950,00;
"259/2019";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR HEMODIALÍTICOS E HEMOFILTRADOS EM SISTEMA DE REGISTRO DE PREÇOS PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2592019";1.237.774,00;881.149,80;
"258/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR COMPRESSAS DE GAZE E OUTROS EM SISTEMA DE REGISTRO DE PREÇOS PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2582019";2.225.917,63;1.589.491,07;
"258/2019";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO DE REVISÃO TÉCNICA DE CONTROLES INTERNOS, DE AVALIAÇÃO DA SITUAÇÃO ECONÔMICA, FINANCEIRA, PATRIMONIAL E DE SOLIDEZ, E CONFORMIDADE REGULATÓRIA NOS PLANOS DE BENEFÍCIOS, PREVIDENCIÁRIOS E ASSISTENCIAIS ADMINISTRADOS PELA FUNDAÇÃO DE PREVIDÊNCIA COMPLEMENTAR - FUNDIÁGUA.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2582019";1.800.000,00;198.350,00;
"257/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE EQUIPAMENTOS MÉDICOS E HOSPITALARES: CAPELA DE EXAUSTÃO PARA USO GERAL EM SISTEMA DE REGISTRO DE PREÇOS PARA ATENDER AS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DESTE EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2572019";450.000,00;297.900,00;
"257/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS PLÁSTICOS, RÍGIDOS, FLEXÍVEIS EM PVC (TUBOS, CONEXÕES E ACESSÓRIOS), PARA REDES DE ÁGUA E ESGOTO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2572019";5.570.847,86;107.590,62;
"256/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA A AQUISIÇÃO TUBOS DE POLIETILENO DE ALTA DENSIDADE PARA ESGOTO PARA A AMPLIAÇÃO DO SISTEMA DE ESGOTAMENTO SANITÁRIO DA PAPUDA (TUBO PEAD PE 100 DE 450MM SDR 17).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2562019";134.645,40;120.384,00;
"255/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DO MATERIAL ODONTOLÓGICO GRAMPO USO ODONTOLÓGICO E OUTRO  EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2552019";48.592,20;44.499,00;
"255/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE PEÇAS E ACESSÓRIOS ORIGINAIS PARA REPOSIÇÃO EM EQUIPAMENTOS IMBIL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2552019";8.500.000,00;7.539.363,03;
"254/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR SONDA PARA NUTRIÇÃO ENTERAL ADULTO Nº 12  E OUTROS EM SISTEMA DE REGISTRO DE PREÇOS PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2542019";2.301.716,16;835.708,36;
"254/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE PEÇAS E ACESSÓRIOS ORIGINAIS / GENUÍNAS PARA EQUIPAMENTOS JATO DE ALTA PRESSÃO E VÁCUO-SUCÇÃO DE FABRICAÇÃO PROMINAS (BOMBA, ESTOJO ROL. PILOTO EMBREAGEM, ANEL DISTANCIADOR, EMBREAGEM EMBREMAQ).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2542019";0,00;438.661,70;
"253/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DO MEDICAMENTO IVERMECTINA COMPRIMIDO 6 MG  E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2532019";8.401.005,75;6.775.086,80;
"253/2019";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE LICENCIAMENTO E SUPORTE COM ATUALIZAÇÃO TÉCNICA PARA FERRAMENTA ANALÍTICA MICROSTRATEGY";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2532019";720.539,50;437.842,00;
"252/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR CONJUNTO PARA NEBULIZAÇÃO COMPLETO INFANTIL, NÃO ESTÉRIL E OUTROS  EM SISTEMA DE REGISTRO DE PREÇOS PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2522019";4.613.493,60;412.997,37;
"252/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE PEÇAS E ACESSÓRIOS ORIGINAIS PARA REPOSIÇÃO EM EQUIPAMENTO OMEL (CONJUNTO GIRANTE, CORPO SOPRADOR OMEL E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2522019";85.000,00;59.999,74;
"251/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE PEÇAS E ACESSÓRIOS ORIGINAIS PARA REPOSIÇÃO EM EQUIPAMENTOS KSB.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2512019";18.200.000,00;10.100.000,00;
"250/2019";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS TÉCNICOS (SUBSTITUIÇÃO, VERIFICAÇÃO DA INSTALAÇÃO E AFERIÇÃO DE HIDRÔMETROS, BEM COMO VISTORIAS E DETECÇÃO DE FRAUDES), NAS ÁREAS ATENDIDAS E NA FORMA DEFINIDA PELA CAESB.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2502019";14.000.000,00;9.797.257,67;
"249/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE PEÇAS E ACESSÓRIOS DOS COMPRESSORES CHICAGO PNEUMATIC (COMPRESSOR CHICAGO ÓLEO SINTÉTICO, COMPRESSOR CHIGAGO KIT VALVULA TÉRMICA/PRESSÃO E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2492019";1.249.141,39;321.879,53;
"249/2019";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DO MEDICAMENTO SINVASTATINA COMPRIMIDO 20 MG  E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2492019";2.690.264,74;1.244.894,95;
"248/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR CURATIVOS ESPECIAIS     E OUTROS EM SISTEMA DE REGISTRO DE PREÇOS PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2482019";5.659.394,07;3.425.809,11;
"248/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE PEÇAS E ACESSÓRIOS ORIGINAIS DOS CLORADORES SIEMENS (VÁLVULA DE LINHA PARA TUBOS E CONECTORES, INJETOR ADJ THROAT E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2482019";1.606.835,50;1.399.586,07;
"247/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR ARTIGOS PARA HIGIENE PESSOAL  E OUTROS,M SISTEMA DE REGISTRO DE PREÇOS PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2472019";1.770.314,02;912.264,70;
"246/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE MÓDULOS SOBRESSALENTES DOS CONTROLADORES LÓGICOS MARCA SIEMENS DO SISTEMA DE AUTOMAÇÃO DAS UNIDADES DE TRATAMENTO DE ÁGUA E ESGOTO DA CAESB, DE ACORDO COM A NECESSIDADE DE REQUISIÇÃO DA CAESB, PARA POSSIBILITAR A REPOSIÇÃO NOS REFERIDOS EQUIPAMENTOS INDUSTRIAIS.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2462019";1,00;967.612,49;
"245/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA A AQUISIÇÃO DA TUBULAÇÃO DE AÇO CARBONO DE DIÂMETRO NOMINAL 40  (1.000 MM) QUE SERÁ UTILIZADA NA CONSTRUÇÃO DA ADUTORA DE ÁGUA BRUTA DO SISTEMA DE ABASTECIMENTO DE ÁGUA PARANOÁ SUL (LAGO SUL - DF).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2452019";12.839.627,52;6.769.176,00;
"245/2019";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DO MEDICAMENTO AMOXICILINA PO PARA SUSPENSAO ORAL 250 MG/5ML FRASCO 150 ML COM DOSEADOR  E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2452019";16.381.673,86;6.188.938,30;
"244/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DE LARVICIDA BIOLÓGICO SÓLIDO  E OUTROS EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2442019";3.353.512,97;2.867.407,50;
"244/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  EXECUÇÃO DE SERVIÇOS COM FORNECIMENTO DE BENS, MATERIAIS, EQUIPAMENTOS DECORRENTES DOS SERVIÇOS PARA RETROFIT DA INSTALAÇÃO DE ILUMINAÇÃO EXTERNA DAS UNIDADES TORTO E SANTA MARIA, UNIDADES OPERACIONAIS DO SISTEMA DE ABASTECIMENTO DE ÁGUA (SAA) NO DISTRITO FEDERAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2442019";700.000,00;235.000,00;
"243/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR FILME RADIOLÓGICO, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2432019";378.000,00;230.107,50;
"243/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE ARTIGOS PARA USO EM LABORATÓRIO (DESSECADOR DE PLÁSTICO, FRASCO DBO ÂMBAR 500 ML E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2432019";134.370,50;66.669,25;
"242/2019";"PREGÃO";"EVENTO DE REABERTURA DE PRAZO DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DOS PRODUTOS FÓRMULA PEDIÁTRICA PARA NUTRIÇÃO ENTERAL OU ORAL  E OUTROS  EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2422019";11.187.077,44;5.322.482,66;
"241/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR ELETRODO PARA USO EM DESFIBRILADOR DA MARCA ZOLL, MODELO AED PLUS. EM SISTEMA DE REGISTRO DE PREÇOS PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2412019";2.616.180,00;2.410.255,44;
"241/2019";"PREGÃO";"EVENTO DE ADIAMENTO DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS PLÁSTICOS, RÍGIDOS E FLEXÍVEIS, PVC, PARA REDES DE ÁGUA (TUBO PVC DUCTIL DEFOFO, TUBO PVC COLETOR ESGOTO E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2412019";59.195.411,53;506.996,64;
"240/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL DE CONSUMO DE PASTA ELETROLÍTICA E OUTROS EM SISTEMA DE REGISTRO DE PREÇOS PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2402019";149.900,00;101.325,31;
"240/2019";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE PEÇAS E ACESSÓRIOS ORIGINAIS PARA EQUIPAMENTOS GEA (TRANSMISSÃO CYCLO COMPLETO PARA CENTRIFUGA, JOGO DE DISCOS DE PONTOS PARA CENTRIFUGA, ANEL DE PROTEÇÃO PARA CENTRIFUGA E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2402019";1.805.103,14;1.355.163,51;
"239/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO EM SISTEMA DE REGISTRO DE PREÇOS DE MATERIAL DE ÓRTESES, PRÓTESES E MATERIAIS ESPECIAIS (OPME)   SONDA DE GASTROSTOMIA 16 E 22 FR E OUTROS, NÃO CONTEMPLADOS NA TABELA SUS DE OPME DO MINISTÉRIO DA SAÚDE, PARA ATENDER AS DEMANDAS DA COORDENAÇÃO DE ENDOSCOPIA DA REDE SES/DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2392019";1.170.960,00;1.136.238,72;
"239/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS EM FERRO FUNDIDO PARA REDES E ADUTORAS DE ÁGUA (LUVA CORRER, EXTREMIDADE DUCTIL E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2392019";368.173,35;362.789,78;
"238/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DOS PRODUTOS MÓDULO DE FIBRAS SOLÚVEIS E INSOLÚVEIS PARA NUTRIÇÃO ENTERAL OU ORAL E OUTROS  EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2382019";9.387.616,45;7.191.305,22;
"238/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE HIDRÓXIDO DE SÓDIO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2382019";220.800,00;160.000,00;
"237/2019";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DE INSUMOS FARMACÊUTICOS, VIDRARIAS  E  MATERIAIS DE EMBALAGEM, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=2372019";497.718,45;315.033,71;
"237/2019";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE PEÇAS E ACESSÓRIOS ORIGINAIS PARA REPOSIÇÃO EM EQUIPAMENTOS  MEVA (ESPAÇADOR LATERAL DE DESCARGA, PRESILHA EXTERNA FIXA E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=2372019";31.301,29;30.131,29;
